id,title,firstSentence,fullBody
2781,ENNO W. ERCKLENTZ,"Enno W. Ercklentz, a retired banker and industrialist, died Friday at Lenox Hill Hospital.","Enno W. Ercklentz, a retired banker and industrialist, died Friday at Lenox Hill Hospital. He was 83 years old and lived in Manhattan. Mr. Ercklentz, who was born in Breslau, Germany, came here in 1926 and became the New York representative of the Commerzbank of Berlin. In 1951, he became president and chief executive officer of the Kearny (N.J.) Manufacturing Company, which made chemicals for the textile industry. He retired in 1968, and the company was sold. Surviving are his wife, the former Hildegard Schlubach; a daughter, Hildegard E. Mahoney of Manhattan; two sons, Enno Jr., of Manhattan, and Alexander, of Greenwich, Conn., and nine grandchildren."
12331,"Marvin Harris, 74, Is Dead; Professor Was Iconoclast of Anthropologists","Marvin Harris, an anthropologist who spent his career adding fuel to the fires of academic controversy, as when he theorized that the cannibalism of the Aztecs was motivated by protein deprivation, died on Thursday in Gainesville, Fla., where he lived.","Marvin Harris, an anthropologist who spent his career adding fuel to the fires of academic controversy, as when he theorized that the cannibalism of the Aztecs was motivated by protein deprivation, died on Thursday in Gainesville, Fla., where he lived. He was 74. His daughter, Susan, said the cause was complications after hip surgery. Dr. Harris, called ""one of the most controversial anthropologists alive"" by Smithsonian magazine in 1986, believed that human social life was shaped in response to the practical problems of human existence. He argued essentially that cultural differences did not matter much, a novel approach in a discipline dedicated to studying cultural differences. The Washington Post described him in 1983 as ""a storm center in his field."" And the Smithsonian article said he pitted himself ""against the mainstream of anthropological thought."" He even took on anthropology's godmother, Margaret Mead, though he was quick to point out that in this he was hardly alone. ""There's never been anything other than a good deal of disquiet about her methods,"" he told The New York Times in 1983. Dr. Harris, who called his approach ""cultural materialism,"" was an anthropology professor at Columbia University from 1953 until 1980, including three years as department chairman. From 1980 until 2000, he held a graduate research professorship at the University of Florida. But his provocative ideas, and equally provocative presentation, gave him a sphere of influence greatly exceeding that of an ordinary academic. Many of his 17 books were aimed at general audiences. The Hindu ban on killing cows? Absolutely necessary as a strategy of human existence, Dr. Harris contended: they are much more valuable for plowing fields and providing milk than as a one-time steak dinner. ""Westerners think that Indians would rather starve than eat their cows,"" he told Psychology Today. ""What they don't understand is that they will starve if they do eat their cows."" In Dr. Harris's view, then, a manufactured ""divine intervention"" was needed to encourage people simply to do the practical thing. The Jewish and Muslim bans on eating pork? Pigs eat the same foods as humans, he reasoned, and are expensive to keep. Sheep, goats and cattle, by contrast, thrive on grass, and provide wool, milk and labor. Warfare? A way of curbing population when protein gets scarce. Neckties? A badge men wear to indicate they are above physical labor. Witchcraft? A convenient culprit for the rising protest that church and state faced from the 15th century to the 17th. Dr. Harris's zest for controversy was suggested by the title of an article he wrote for The New York Times Magazine in 1977: ""Why Men Dominate Women."" So was his contention that Aztec cannibalism sprang from a need for protein sufficiency, a view that drew some strong opposition. ""It takes an heroic act of utilitarian faith to conclude that this sacrificial system was a way the Aztecs had for getting more meat,"" Marshall Sahlins wrote in The New York Review of Books in 1978. Marvin Harris was born in Brooklyn. Growing up in New York City in the 1930's, he wanted to understand the millions of strangers around him. He would stare at the windows of apartment buildings, wondering about the figures behind them. He graduated from Columbia, then earned his doctorate there. As a young professor, he was critical of the university's administration and a strong supporter of student protests of the 1960's. David B. Truman, vice president and provost, accused him of ""authoritarian madness."" Though his studies took him throughout the world, from Brazil to Mozambique to India, he kept his own country in his anthropological sights. In ""The Anthropology of a Changing Culture"" (Simon & Schuster, 1981), he railed against home-grown outrages he perceived, from appliances that did not work to bloated government bureaucracies. In The New York Times Book Review, Robert Lekachman called the book -- which was rereleased in 1987 under the author's original title, ""Why Nothing Works: The Anthropology of Daily Life"" -- a ""remarkably concise, angry outcry at the current condition of America."" His other books included ""Cannibals and Kings"" (Random House, 1977) and ""Culture, People and Nature,"" which became a widely used anthropology textbook. In addition to his daughter, who lives in the San Francisco area, he is survived by his wife, Madeline."
50819,"Irene Reid, 77, Singer, Bandleader and Actress","Irene Reid, a singer who toured and recorded with Count Basie's band and appeared on Broadway in ''The Wiz,'' died last Saturday in the Bronx.","Irene Reid, a singer who toured and recorded with Count Basie's band and appeared on Broadway in ''The Wiz,'' died last Saturday in the Bronx. She was 77. The cause was cardiac arrest, said Wendy Oxenhorn, director of the Jazz Foundation of America, which had been helping to provide Ms. Reid with health care for more than a decade. A jazz vocalist whose style was heavily laced with elements of gospel and the blues, Ms. Reid never achieved as much success as contemporaries like Dinah Washington and Esther Phillips who took a similar approach. But she worked steadily, and she finished her life on a high note with a surprising career resurgence.Born in Savannah, Ga., on Sept. 23, 1930, Ms. Reid began singing in a church choir there and moved to New York in 1947 to pursue a singing career. After winning the Apollo Theater's amateur contest several times, she spent two years with the Dick Vance band at the Savoy Ballroom in Harlem before going out on her own. She joined the Basie band in 1961 and stayed for a year, then formed her own small group, Irene Reid and Company, and recorded two big-band albums for Verve, one of the leading jazz labels of the period. But probably her most prominent job in the post-Basie years was on Broadway, where she briefly joined the cast of ''The Wiz'' as the wicked witch Evillene, the role originated by Mabel King. In 1997, after two decades spent largely under the show-business radar, Ms. Reid began recording for the small Savant label with the organist Charles Earland. Her album ''Million Dollar Secret'' was the first of six she released as a leader in her last years -- more than she had in her entire career up to that time. She also worked frequently at Smoke, the Lenox Lounge and other New York nightclubs until a few years ago, when health problems forced her to stop performing. She is survived by a daughter, Gwendolyn Reid; four sons, Michael Leon Redfield, Bernard Redfield, James Raymond Reid and Gregory Reid; 13 grandchildren, and 9 great-grandchildren."
6832,R. L. Knudsen Dies; Photographer Was 61,"Robert LeRoy Knudsen, a White House photographer from 1946 until 1974, died of a heart attack Friday at the Bethesda Naval Hospital in Maryland.","Robert LeRoy Knudsen, a White House photographer from 1946 until 1974, died of a heart attack Friday at the Bethesda Naval Hospital in Maryland. He was 61 years old and lived in Annandale, Va. Mr. Knudsen worked on the White House photography staff in five administrations: Truman, Eisenhower, Kennedy, Johnson and Nixon. Among his most celebrated photographs were the first pictures of John F. Kennedy's son, John Jr., walking in the Oval Office at the age of 18 months in May 1962. He photographed the 1948 and 1952 elections of Harry S. Truman and Dwight D. Eisenhower, the historic 1959 meeting between Eisenhower and Nikita Khrushchev, the autopsy of the slain President Kennedy in 1963, President Nixon's 1972 trips to China and the Soviet Union, Mr. Nixon's 1974 farewell in the wake of the Watergate scandal and the White House weddings of three daughters of Presidents, Lynda and Luci Johnson and Tricia Nixon. Mr. Knudsen was a native of Storm Lake, Iowa, and a graduate of North High School in Omaha. He was first in his graduating class at the Naval Photographic School in Pensacola, Fla. He had headed a private photography concern since 1974 and was a former commander of the Washington area flotilla of the Coast Guard Auxiliary. Surviving are his wife, the former Gloria Fioramonti; two daughters, Theresa Mawson of Herndon, Va., and Yvonne Becker, of Manassas, Va.; two sons, Robert, of Fairfax Station, Va., and William, of Manassas; two sisters, Geraldine West and Donna Johnson, both of Omaha, and four grandchildren."
43506,"Warren Brandt, 84, a Painter In a Style of Domestic Warmth","Warren Brandt, a painter whose dalliance with Abstract Expressionism gave way to a style of realism and domestic warmth, died May 5 in Sykesville, Md., his family said.","Warren Brandt, a painter whose dalliance with Abstract Expressionism gave way to a style of realism and domestic warmth, died May 5 in Sykesville, Md., his family said. He was 84 and lived in New York City. Mr. Brandt was born in Greensboro, N.C., and moved to New York after high school, attending Pratt Institute at night. He studied with Yasuo Kuniyoshi at the Art Students League and, after five years as an official portraitist in the Army during World War II, continued his education under the G.I. Bill. He studied with Philip Guston and Max Beckmann at Washington University in St. Louis. All the while he kept close ties with Abstract Expressionists in New York, and his art reflected their influence. With his wife, Carolyn Coker, he traveled widely in the 1950's, throughout Europe and back and forth from New York to North Carolina and Mississippi, where Mr. Brandt held teaching positions. In 1960, after he and his wife were divorced, he married Grace Borgenicht, an artist and art dealer in New York who had a gallery on 57th Street and was an early champion of contemporary American art. Mr. Brandt moved to New York and made a radical change in his art, developing a Matissesque style in nudes, still lifes and scenes from his studio. One painting, ""The Artist in His Studio,"" from 1979, in the collection of the Metropolitan Museum of Art, shows an inviting domestic space filled with plants, fruit, a conch shell and fine furniture; in the background Mr. Brandt is seen reflected in a mirror, working on his canvas in a homely apron. Mr. Brandt showed often at the Sachs gallery on Madison Avenue and the Fischbach gallery on 57th Street, and his paintings are in the collections of the Hirschhorn Museum and Sculpture Garden in Washington, the National Academy of Design in New York and the Carnegie Institute Museum of Art in Pittsburgh, in addition to the Met. A retrospective traveled to museums in North Carolina, Florida and Long Island in 1992 and 1993. His wife died in July. Mr. Brandt is survived by his daughter, Isabella Brandt Johansen, of Manhattan; three stepdaughters, Jan Schwartz of Los Gatos, Calif.; Berta Kerr of Wilmington, Del.; and Lois Borgenicht of Baltimore; seven grandchildren; and four great-grandchildren."
53801,"Alton Clingan, 27, Writer of Quintets","Alton Howe Clingan, a composer whose works have recently been performed in New York City, Boston and Amsterdam, died on Tuesday at his home in Cambridge, Mass.","Alton Howe Clingan, a composer whose works have recently been performed in New York City, Boston and Amsterdam, died on Tuesday at his home in Cambridge, Mass. He was 27. John Thomason, the manager of a funeral home in Vicksburg, Miss., said the cause of death was under investigation. Mr. Clingan's parents, Dr. Robert C. Clingan and Nancy Clingan, live in Vicksburg. Mr. Clingan was born in San Antonio in 1969 and grew up in Honolulu. He studied composition at the Eastman School of Music in Rochester, N.Y., and at Columbia University. He was working on his doctorate at Harvard University. In his two years at Columbia, Mr. Clingan had several pieces performed in Manhattan. One of them, ""The Runaway Horses,"" was a piano quintet inspired by Mishima's novel about the trials of adolescence. After a performance by Ensemble 21 in October 1993, a review in The New York Times praised Mr. Clingan's style for its ""harmonic prickliness, rhythmic complexity and density of ideas."" Mr. Clingan also contributed string quintet music to ""Circle of Faith: The Words of Seattle,"" a setting of an 1854 speech by Chief Seattle in which Mr. Clingan's music and traditional American Indian drumming were combined. The work, commissioned by the bassist James Van Demark, had performances all over the United States in 1992 and '93. Sections of it were heard on National Public Radio. In addition to his parents, Mr. Clingan is survived by his grandparents, Col. and Mrs. O. E. Howe of Kailua, Hawaii."
22871,Yakima Canutt Dies; Stunt Man in Movies,"Yakima Canutt, an Oscar-winning stunt man who doubled for John Wayne and other stars in dozens of movies, died Saturday at the North Hollywood Medical Center.","LOS ANGELES, May 26 Yakima Canutt, an Oscar-winning stunt man who doubled for John Wayne and other stars in dozens of movies, died Saturday at the North Hollywood Medical Center. He was 89 years old. Mr. Canutt, who began his film career in the 1920's, was awarded a special Oscar in 1966 for helping to create the stunt man's profession and for developing safety devices used by stunt men everywhere. Among his movie credits was the choreography of the chariot race in the 1959 epic ''Ben Hur.'' For the race, Mr. Canutt started work in Italy two years before regular production began, training 80 horses to pull chariots. Enos Edward Canutt was born Nov. 29, 1896, in Colfax, Wash., and took his nickname from Washington's Yakima Valley. After a stint as a prize-winning rodeo rider, he moved on to Hollywood in the early 1920's, working first as an actor in silent westerns. He turned to full-time stunt work after the advent of the talkies, substituting for a long list of stars including Mr. Wayne, Errol Flynn, Tyrone Power, Clark Gable, Henry Fonda, Roy Rogers, Randolph Scott and Tex Ritter. Mr. Canutt also directed several Westerns, including ''Sheriff of Cimarron'' in 1945 and ''Oklahoma Badlands'' in 1948. He is survived by his wife, a son, a brother and a sister."
3020,"Eddie Yost, 86, Baseball's 'Walking Man'","Eddie Yost, a durable and reliable third baseman for three American League teams whose penchant for garnering bases on balls earned him the nickname the Walking Man, died on Tuesday in Weston, Mass.","Eddie Yost, a durable and reliable third baseman for three American League teams whose penchant for garnering bases on balls earned him the nickname the Walking Man, died on Tuesday in Weston, Mass. He was 86. The death was confirmed by his daughter Felita Yost Carr, who said her father had heart problems. Yost made his major league debut with the Washington Senators in 1944, when he was just 17, and never played in the minor leagues. Fourteen of his 18 big-league seasons were spent with the lowly Senators, who finished as high as fourth just once while he was playing for them. He was, however, a stalwart, playing in 829 consecutive games from August 1949 to May 1955, still the ninth-longest streak in baseball history. He was the sort of pesky player who gave more powerful teams fits; in the early 1950s, the Yankees were known to covet him, though they never managed to pry him away in a trade. Casey Stengel, the Yankee manager, selected Yost for the 1952 All-Star Game, his only such honor, even though Yost was in the midst of a season in which he hit just .233. ''Every time I look up, that feller is on base,'' Stengel explained. Indeed, Yost's forte was getting on base, especially by way of the walk. A student of opposing pitchers, he had a keen eye, a precise sense of the strike zone and the deft bat control to spoil good pitchers' pitches by fouling them off. In one game, in 1953, he fouled off a total of 20 pitches in two consecutive at bats. Yost led the American League in walks six times, and though he was a below-average hitter, his on-base percentage was over .400 -- a stellar figure -- in nine different seasons. He led the league in that category twice. He also had some power, hitting 139 home runs in spite of playing most of his home games in Washington's notoriously spacious Griffith Stadium. Had Yost played a few decades later, in the ''Moneyball'' era, when the ability to get on base became a more valued quality, he might have achieved greater fame. For his career he batted just .254, but his on-base percentage was .394, higher than that of a long list of current or future Hall of Famers, including Frank Robinson (.389), Tony Gwynn (.388), Willie Mays (.384) and Derek Jeter (.382). Edward Frederick Yost was born in Brooklyn on Oct. 13, 1926, and grew up in Queens. His father, Frederick, was a typesetter for a printing company. Edward went to John Adams High School in Queens and entered New York University, where as a freshman he played basketball and baseball. In the summer of 1944, he had tryouts with the Red Sox as well as the Senators, who signed him and had him playing in seven games for the team before his 18th birthday. During the off-season he joined the Navy, serving 18 months in the United States as World War II came to an end. He would later finish his studies at N.Y.U., attending classes during the off-season and earning a bachelor's degree from the school of education in 1951. When he returned to the Senators in 1946, they wanted to send him to the minors to hone his skills, but a provision of the G.I. Bill that guaranteed a returning serviceman the job he left behind forced the Senators to keep him. Yost was actually in favor of going to the minors, believing he wasn't yet ready for the big leagues, and he wrote to the commissioner of baseball, Happy Chandler, offering to waive his right to stay with the Senators. Chandler, however, kept him where he was, evidently wary of setting a precedent. Yost played in only eight games for the Senators in 1946, but by the middle of the next season he was the regular third baseman. Yost finished his career playing two seasons for the Detroit Tigers and two more for an expansion team, the Los Angeles Angels. While with Detroit, he met his wife, the former Patricia Healy, who worked in public relations for the club. She died in 2007. In addition to his daughter Felita, he is survived by another daughter, Alexis Yost Fougere; a son, Michael; a sister, Rosemary Huebner; and two grandchildren. In his later years he lived in Wellesley Hills, Mass., where he restored antique carousel horses. When his playing days were done, Yost spent more than two decades as a coach, first for the expansion team Washington Senators (the original Senators had moved to Minnesota and became the Twins) and later for the Boston Red Sox. In between, from 1968 to 1976, he coached third base for the Mets, not far from where he grew up. In 1969, the so-called Miracle Mets unexpectedly won the World Series, Yost's only taste of a championship."
21631,ALDEN J. CUSICK,"Alden J. Cusick, former director of sales of the General Outdoor Advertising Company, operator of illuminated displays, died Saturday at a nursing home in Highland Park, Ill.","Alden J. Cusick, former director of sales of the General Outdoor Advertising Company, operator of illuminated displays, died Saturday at a nursing home in Highland Park, Ill. He was 83 years old and was a resident of Wilmette, Ill. From 1937 to 1945, Mr. Cusick was manager of General Outdoor's New York division, which operated many of the advertising display signs in the Times Square area. In World War II, he developed a singlecontrol switch that would have turned off all the signs in the event of an air raid. General Outdoor is now part of the Foster & Kleiser division of Metromedia Inc. Mr. Cusick leaves his wife, the former Ethel McKenna; a daughter, Anne Weiss, of Wilmette; a son, Alden J. Jr., of Darien, Conn.; nine grandchildren, and a great-grandchild."
32107,"Joe Williams, Jazz Singer of Soulful Tone and Timing, Is Dead at 80","Joe Williams, whose urbane bass-baritone and suavely heartbroken songs made him one of the most important singers in jazz, died on Monday in Las Vegas, Nev.","Joe Williams, whose urbane bass-baritone and suavely heartbroken songs made him one of the most important singers in jazz, died on Monday in Las Vegas, Nev. He was 80 years old. Mr. Williams collapsed on a city street a few blocks from his home after walking out of Sunrise Hospital, where he had been admitted last week for a respiratory ailment. The hospital had reported him missing several hours before his body was found. ""He's an adult and chose to leave,"" Ann Lynch, vice president for human services at the hospital, said. ""We don't confine people here. Upon finding him missing, the facility was checked, and then the police were notified to continue the search."" Ron Flud, the Clark County Coroner, said Mr. Williams had apparently died of natural causes. As a blues and ballad singer, Mr. Williams was widely admired for his heartfelt tone and impeccable timing. ""He sang real soul blues on which his perfect enunciation of the"
16094,"Milton Untermeyer Jr., 66, Dies; Was Mayor of Long Branch, N.J.","Milton F. Untermeyer Jr., a stockbroker with the firm of Dean Witter Reynolds Inc. who had served as Mayor of Long Branch, N.J., died of cancer last Sunday at the Boca Raton (Fla.) Community Hospital.","Milton F. Untermeyer Jr., a stockbroker with the firm of Dean Witter Reynolds Inc. who had served as Mayor of Long Branch, N.J., died of cancer last Sunday at the Boca Raton (Fla.) Community Hospital. He was 66 years old and had lived in Boca Raton for the past several years. Mr. Untermeyer was a member of the New York Stock Exchange from 1934 to 1953, and had been a broker with a several major firms before joining Dean Witter nine years ago. Born in Elberon, N.J., Mr. Untermeyer was active in community affairs in Long Branch for many years. He served as a member of the City Council from 1961 to 1963 and as Mayor from 1963 to 1965. He is survived by his wife, Karel; three daughters, Barbara Carton of Locust, N.J., and Helen Lynn Stewart and Cherie Carter-Scott, both of San Francisco, and three grandchildren."
22805,"George Forrest, 84, Songwriter For Broadway, Films and Clubs",,"George Forrest, the songwriter who collaborated with Robert Wright on the"
11122,"Myron Minskoff, 83, of a Family of Builders","Myron A. Minskoff, a real estate executive who oversaw the construction of sizable business and residential buildings in New York and other cities, died on Dec. 17 at his home on the Upper East Side of Manhattan.","Myron A. Minskoff, a real estate executive who oversaw the construction of sizable business and residential buildings in New York and other cities, died on Dec. 17 at his home on the Upper East Side of Manhattan. He was 83 and also had homes in Palm Beach, Fla., and Southampton, N.Y. Mr. Minskoff, who directed the building of the Minskoff Theater, on Broadway at West 45th Street, was the last surviving child of Sam Minskoff, a noted real estate developer in New York. The Minskoff family has long owned and managed buildings in Manhattan. In a 1981 interview, Myron Minskoff recalled that his father had said to him, "" 'Women will teach you how to build apartments; get their complaints, remember them and you will be a good builder.' "" Mr. Minskoff added, ""He was right."" Myron and two brothers, Henry and Jerome, took over Sam Minskoff & Sons, based in Manhattan, after their father died in 1950. The three became equal partners. Myron was the company's partner in charge of construction from 1950 until 1981, when he left it to form his own company, Myron A. Minskoff Inc. During those three decades with his brothers, he oversaw the construction of almost $2 billion worth of buildings. Sam Minskoff & Sons was dissolved in the early 1990's. The new company, also based in Manhattan, engages in real estate investment and development. Mr. Minskoff was its president for almost two decades, from its founding until his death. His son-in-law, Robb Aley Allan, who is also an executive there, said it would continue its operations. In overseeing the design and construction of the 1,710-seat Minskoff Theater in the early 1970's, Mr. Minskoff studied other theaters with a goal of creating more pleasant backstage environments for Broadway workers. He also collaborated with the lighting designer Abe Feder on the theater's stage and offstage lighting. Mr. Minskoff was also involved in the development of 1350 Avenue of the Americas, a 35-floor office building; 420 East 58th Street, a 27-story condominium; and the Rolex Building, 665 Fifth Avenue. Myron Allen Minskoff was born in the Bronx and attended Lehigh University and Columbia University's School of Architecture. He was chairman of Park East Synagogue on East 68th Street from 1962 to 1972, on the board of Yeshiva University from 1965 to 1972, and was a founding board member of the Appeal of Conscience Foundation, which has sought to foster interfaith dialogue. He was also on the executive committee of the Broadway Association and a voting member of the League of American Theaters and Producers. Surviving are his wife, the former Carolyn Phillips, whom he married in 1950; and a daughter, Sara Minskoff Allan of Palm Beach. Describing the pleasures of putting up buildings, Mr. Minskoff said in 1981, ""It's nice to be able to come back in 20 years and say, 'Yes, I built that building.' "" http://www.nytimes.com"
5984,DR. BENJAMIN FRIEDMAN,"Dr. Benjamin Friedman, former professor and chairman of the department of ophthalmology at New York Medical College, died Saturday of a stroke at his home in Manhattan.","Dr. Benjamin Friedman, former professor and chairman of the department of ophthalmology at New York Medical College, died Saturday of a stroke at his home in Manhattan. He was 82 years old. Dr. Friedman joined New York Medical College in 1956 and served until his retirement in 1971. He was also director of ophthalmology at Metropolitan Hospital, Flower-Fifth Avenue Hospital and Bird S. Coler Hospital. He received his medical degree at New York University. During World War II, he was a lieutenant commander in the Navy. He was a founder and president in the l940's of the New York Society for Clinical Ophthalmology. Dr. Friedman is survived by his wife, Bassami; two daughters, Dr. Ellin Grossman of Houston and Ronnie Woog of Seattle, and four grandchildren."
3896,"Mary Hinkson, a Star for Martha Graham, Dies at 89","Mary Hinkson, one of Martha Graham's most important leading dancers, whose performances from the 1950s through the early '70s were filled with unbridled dramatic power, died on Wednesday at her home in Manhattan.","Mary Hinkson, one of Martha Graham's most important leading dancers, whose performances from the 1950s through the early '70s were filled with unbridled dramatic power, died on Wednesday at her home in Manhattan. She was 89. Her daughter, Jennifer Jackson Hardy, said the cause was pulmonary fibrosis. Ms. Hinkson, who was one of the first two black dancers to join the Martha Graham Dance Company, was also a frequent guest artist with other choreographers and became an influential teacher both in the United States and abroad. She was a highly versatile member of the Graham troupe. In the title role of ''Circe,'' which Graham created for her in 1963, Ms. Hinkson exuded a mix of ferocity and subtlety as the sorceress who casts a spell on Ulysses. Coaching her in the role, Graham told her that she must look at him obliquely, as if she were an animal sensing his presence. By contrast, with straightforward serenity and elegance, Ms. Hinkson made the figure in white in ''Diversion of Angels,'' a signature role, a symbol of love. In the early 1970s she appeared in a revival of Graham's ''Deaths and Entrances'' as Emily Bront, a role Graham herself had danced. Ms. Hinkson stunned audiences with the sharp-angled savagery of her dance of madness in a widely hailed performance. ''Mary Hinkson was a goddess Graham dancer,'' Lise Houlton, artistic director of Minnesota Dance Theater and a former member of American Ballet Theater, told Dance magazine in 2008. While teaching a class, Ms. Houlton recalled, Ms. Hinkson might spend 45 minutes walking across the studio floor. ''Somehow,'' Ms. Houlton said, ''the house was on fire when she did it. She had us spellbound.'' In 1951 Ms. Hinkson and Matt Turney, her roommate at the University of Wisconsin, became the first black dancers to join the Graham company. With her perfect execution of the Graham dance vocabulary, however, Ms. Hinkson made her reputation as a Graham dancer and was not defined as a dancer who usually explored the black heritage. She resisted being seen through a racial prism, though she acknowledged she would be. ''We will have to speak of the 'Negro dancer' until people are finally considered only on the grounds of their talent and merit,'' she told Dance magazine in 1966. Yet she was aware that she was breaking racial boundaries in the dance world at the height of the civil rights movement. When Ms. Hinkson received the Martha Hill Award, a prestigious dance prize, on Monday, her granddaughter, Elsa Hardy, accepting it on her behalf, recalled that as Ms. Hinkson and Ms. Turney sat by a fountain in Italy while on tour in 1954, they wept on learning of the Supreme Court ruling ending school segregation. Mary De Haven Hinkson was born on March 16, 1925, in Philadelphia. Her father, De Haven Hinkson, was a physician. During World War II, Dr. Hinkson was assigned to establish the station hospital at Tuskegee Army Air Field in Alabama, the home of the all-black fighter group the Tuskegee Airmen. At the University of Wisconsin, Ms. Hinkson's mentor was Margaret H'Doubler, a pioneering dance educator, who introduced her to Graham's work. She received a bachelor's degree there in 1946 and a master's in 1947. After graduating, she and three other students formed the Wisconsin Dance Group, a small modern dance troupe that toured in the Midwest. The group was interracial and included Ms. Turney, Miriam Cole and Sage Fuller, who later danced as Sage Cowles after marrying the newspaper executive John Cowles. Ms. Hinkson and Ms. Turney then left for New York University and an eight-week course with Graham there that led to their joining her company. When the Graham troupe was not performing, Ms. Hinkson accepted invitations from other choreographers. She had a periodic association with John Butler and Glen Tetley, both Graham alumni. She appeared with Tetley's modern dance troupe and in ''Ricercare,'' a duet he choreographed for her and Scott Douglas at American Ballet Theater in 1966. As ballet director of the New York City Opera in the 1950s, Butler created roles for Ms. Hinkson in ''Carmina Burana,'' ''Bluebeard's Castle'' and Menotti's ''Amahl and the Night Visitors,'' which was televised. During this period she married Julien Jackson Jr. He later bought the D&G Bakery in Manhattan's Little Italy. After he died in 1983, the bakery was managed by Ms. Hinkson, her daughter and her niece before being sold in 1997. Besides her daughter and her granddaughter, Ms. Hinkson is survived by her sister, Cordelia Hinkson Brown, and a grandson, Jeremy Hardy. Ms. Turney died in 2009. In 1959, another choreographer, Donald McKayle, who had also danced with the Graham troupe and was interested in the black heritage, featured Ms. Hinkson in the premiere of ''Rainbow 'Round My Shoulder,'' which became his signature piece. In another powerful role, she performed as the mother and sweetheart envisioned by prisoners on a chain gang. A change of pace came when Balanchine invited Ms. Hinkson to dance with his company's black star, Arthur Mitchell, in Balanchine's new ''Figure in the Carpet'' at the New York City Ballet in 1960. Appearing in an imagined 18th-century court divertissement, she and Mr. Mitchell portrayed an African prince and his consort. Walter Terry, dance critic of The New York Herald Tribune, called their performance ''exceptionally lively and majestic.'' But Ms. Hinkson's heart belonged to the Graham repertoire, which increasingly provided her with great roles and success in works like ''Cave of the Heart,'' ''Seraphic Dialogue'' and ''Clytemnestra.'' Ms. Hinkson and the dancer Bertram Ross directed the company when Graham became ill in 1970 but clashed with her on her return. Ms. Hinkson, already a famed teacher in the United States and abroad, resigned from the company in 1973 and retired as a dancer. She never regretted leaving, she told Robert Tracy for his 1996 book, ''Goddess: Martha Graham's Dancers Remember.'' But, she added, ''It does not diminish for one moment my 23-year commitment to Martha Graham.''"
45456,"Bernard A. Rittersporn, 61, Former Republican Official","Bernard A. Rittersporn, a former Republican district leader in Manhattan and an authority on international trade and development, died of cancer Saturday at Columbia Presbyterian Medical Center.","Bernard A. Rittersporn, a former Republican district leader in Manhattan and an authority on international trade and development, died of cancer Saturday at Columbia Presbyterian Medical Center. He was 61 years old. Mr. Rittersporn, a former aide to Gov. Nelson A. Rockefeller and Senators Kenneth B. Keating and Jacob K. Javits, repeatedly but unsuccessfully challenged the East Side district leadership of the late Vincent F. Albano, who was also the Republican county chairman in Manhattan. Mr. Rittersporn was appointed a leader of a district adjacent to Mr. Albano's in 1981 by the newly appointed county chairman, State Senator Roy M. Goodman. Mr. Rittersporn was a founder and president of the New York County Republican Volunteers and a former chairman of the Committee on Foreign Trade Education, an economic research foundation. He is survived by two sons, Bernard and Stephan, both of Manhattan; a daughter, Monica, of Manhattan; his mother, Annabelle Rittersporn of Winnetka, Ill.; a sister, Gail Schaaff of Winnetka, and a brother, Richard, of Lexington, N.C."
