id,title,firstSentence,fullBody
17635,"Marion F. Schappel, A Bank Executive, 67","Marion F. Schappel, a retired vice president at Citibank and one of the first women there to reach that rank, died on Wednesday at her home in Somers, N.Y. She was 67 years old.","Marion F. Schappel, a retired vice president at Citibank and one of the first women there to reach that rank, died on Wednesday at her home in Somers, N.Y. She was 67 years old. She died of complications of cancer, her family said. Miss Schappel was born in Brooklyn and grew up in Mahwah, N.J. She started at Citibank when she was 18, after graduation from high school. Her first job was as a page. She worked her way up to become secretary to a branch manager. After years of experience, she often found herself explaining procedures to younger male executive trainees. In 1961 she was promoted to assistant manager, only the third woman in the bank's 151-year history to hold such a post. By 1964 there were a dozen female assistant managers and she was chosen from them to study at the Stonier Graduate School of Banking at Rutgers University. She and 22 other students from other banks that year were the first women admitted at Stonier. In 1965 she was one of four women promoted to assistant vice president at Citibank and in 1972 became a vice president. Most of her work was in branch banking. She spent 22 years in the branch at the bank's headquarters at 399 Park Avenue in Manhattan and became its manager. She was also manager of the branch in the Pan Am Building. She retired from full-time work in 1987 but continued as a consultant to the bank for three years. Surviving are two brothers, Robert B. of Pasco, Wash., and Richard B. of Oak Ridge, Tenn."
60042,"Louis Froelich, 74, Stockbroker And Former Exchange Governor","Louis B. Froelich, former senior partner of Pershing & Company, stockbrokers, and one of the founders of the concern in 1939, died yesterday at his home in Manhattan.","Louis B. Froelich, former senior partner of Pershing & Company, stockbrokers, and one of the founders of the concern in 1939, died yesterday at his home in Manhattan. He was 74 years old. Mr. Froelich was a former governor of the New York Stock Exchange. He retired from Pershing in 1976. The company has since become the Pershing division of Donaldson, Lufkin & Jenrette Inc. He was a native of New York and graduated in 1927 from Princeton University. He served with the Navy during World War II and was discharged with the rank of lieutenant commander. He was awarded the Silver Star. Surviving are his wife, the former Mary Slazenger, and a daughter, Ann."
33796,"UMBERTO ROMANO, ARTIST DIES","Umberto Romano, a semi-abstract painter known for his portraits and murals, died of heart failure Monday night at Mount Sinai Hospital.","Umberto Romano, a semi-abstract painter known for his portraits and murals, died of heart failure Monday night at Mount Sinai Hospital. He was 77 years old and lived on East 83d Street and in Chatham, Mass. Among his works were portraits of Sara Delano Roosevelt, mother of President Franklin D. Roosevelt, which is in the Roosevelt library at Hyde Park, N.Y., and Gov. Foster Furcolo of Massachusetts, at the State House in Boston. They were in a classical modern style. Mr. Romano moved to Abstract Expressionism, although his works continued to include human contours and expressions. His later works included portraits of the Rev. Dr. Martin Luther King Jr., Albert Einstein and President John F. Kennedy. His murals include a mosaic showing Moses rendering judgment, in the New York City Civil Court, and a series depicting the history of New England, at the Central Post Office in Springfield, Mass. Mr. Romano, who received many awards and prizes, had more than 70 oneman shows. His work is at such institutions as the Metropolitan Museum of Art, the Whitney Museum of American Art, the Fogg Art Museum in Boston and the Corcoran Gallery and Smithsonian Institution in Washington. The artist headed the Wooster Art Museum School from 1934 to 1940 and then the Romano Summer School in East Gloucester, Mass., for 20 years. From 1968 to 1978, he taught at the National Academy of Design. Born in Bracigliano, near Salerno, Italy, Mr. Romano came to the United States at the age of 9 with his parents and grew up in Springfield. He attended the design academy and the American Academy in Rome. He was a member of the board and vice president of the design academy from 1967 to 1974 and was a member of the Century Club. Surviving are his wife, the former Clorinda Corcia, and a son, Umberto Jr."
57016,"Frederick D. Murphy; Publicist, 53","Frederick D. Murphy, a New York publicist who represented entertainers and philanthropies, died on Nov. 7 at St. Luke's-Roosevelt Hospital Center.","Frederick D. Murphy, a New York publicist who represented entertainers and philanthropies, died on Nov. 7 at St. Luke's-Roosevelt Hospital Center. He was 53. He died of complications from AIDS, said Ida Lewis, a friend. In recent years he had helped in fund raising for the Urban League and the Dance Theatre of Harlem. Mr. Murphy, a graduate of Brooklyn College, was a free-lance writer in New York, then represented entertainers, singers, actors and record companies. His clients included Roberta Flack, Melba Moore and Miles Davis. Mr. Murphy, who lived in Manhattan, is survived by three sisters and three brothers, all of Philadelphia: Sandra Willie, Lisa Murphy, Chelli Robinson, Roscoe Murphy, Robert Murphy and Craig Murphy."
24124,"Paul H. Nitze, Missile Treaty Negotiator and Cold War Strategist, Dies at 97","Paul H. Nitze, an expert on military power and strategic arms whose roles as negotiator, diplomat and Washington insider spanned the era from Franklin D. Roosevelt to Ronald Reagan and helped shape America's cold war relationship with the Soviet Union, died Tuesday night at his home in Washington.","Paul H. Nitze, an expert on military power and strategic arms whose roles as negotiator, diplomat and Washington insider spanned the era from Franklin D. Roosevelt to Ronald Reagan and helped shape America's cold war relationship with the Soviet Union, died Tuesday night at his home in Washington. He was 97. The cause was pneumonia, said his wife, Elisabeth Scott Porter. From the beginning of the nuclear age, whether in government or out, Mr. Nitze urged successive American presidents to take measures against what he saw as the Soviet drive to overwhelm the United States through the force of arms. Yet he may be best remembered for his conciliatory role in efforts to achieve two major arms agreements with the Soviet Union. In one, he was successful in negotiating an agreement that eliminated intermediate-range missiles from Europe. In the other, he hoped to cap his long career with a so-called grand compromise in 1988 that would have severely circumscribed work on President Reagan's cherished strategic missile defense initiative in exchange for deep cuts in the nuclear arsenals of both superpowers. His efforts foundered when the negotiators ran out of time as the Reagan administration came to an end. In a now legendary moment of the cold war, Mr. Nitze undertook a bold but unsuccessful personal effort to achieve an earlier arms agreement with the Russians. In 1982, acting on his own and, some say, superseding his instructions, Mr. Nitze took a walk with his Soviet counterpart in the Jura Mountains, where he tried to strike a bargain on a package dealing with intermediate-range missiles in Europe. In that episode -- which later became the subject of the Broadway play ''A Walk in the Woods'' by Lee Blessing -- Mr. Nitze tried to cut through the bureaucratic tangle but was thwarted when both Moscow and Washington repudiated the agreement. Mr. Nitze (pronounced NITS-uh) refused an appointment in the first Bush administration as ambassador at large emeritus, saying it would leave him with no clear responsibilities. He retired to an office at the Paul H. Nitze School of Advanced International Studies of the Johns Hopkins University -- a school that was named for him in 1989 -- where he continued to write articles in a continuing attempt to influence policy. With that, his long career in government came to an end, a career that began in 1940 with a telegram that said, ''Be in Washington Monday, Forrestal.'' The summons from James V. Forrestal, then a special assistant at the White House, lured Mr. Nitze from the lucrative confines of Wall Street to the first of many assignments in government that involved him in the supply of the Allies for the war effort, a survey of the impact of the Allied bombing of Germany and Japan, the feeding of the hungry of war-ravaged Europe, the creation of the Marshall Plan and crises in Iran and Berlin. In the aftermath of World War II, Mr. Nitze became part of the remarkable group of public servants -- George F. Kennan, Charles E. Bohlen, Robert A. Lovett, John J. McCloy -- that coalesced around Dean Acheson to develop foreign political and military policy as the United States took its place as a major world power. He was a senior State Department official in the Truman administration, an assistant defense secretary in the Kennedy administration, and Navy secretary and later deputy defense secretary in the Johnson administration. By the time he became one of the chief negotiators on strategic weapons, Mr. Nitze had accumulated more experience in national security affairs than anyone else of his time, to the point that his critics began to think that he believed he had a monopoly on understanding the political uses of nuclear weapons. Postwar Policy Framework Ever since 1950, when as head of the policy planning staff of the State Department he was the principal author of a study on the Soviet threat, Mr. Nitze took a dark view of Soviet intentions, seeing in the Kremlin a drive for world hegemony. The study, known as N.S.C.-68, conceived of deterrence in military rather than diplomatic terms, warned against sole reliance on the nuclear deterrent and urged a buildup of conventional forces. Its precepts became a cornerstone of American policy. In succeeding years, when the United States nuclear monopoly was broken, Mr. Nitze warned regularly that the Soviet Union was trying to achieve preponderant nuclear strength as a tool of blackmail or, in the worst case, to win an all-out war. Later, when Mr. Nitze took his walk in the woods near Geneva to work out an arms deal, he confounded his critics, who considered him too hard-line because of his pessimistic views of the Russians. A man of intimidating intellect, Mr. Nitze could be warm and affectionate or cerebral and brittle. He was a formidable bureaucrat with a brilliant mind and a persuasive pen. Out of government-- as he was during the Carter administration-- he was an equally effective critic, as he showed in the late 1970's as the mastermind of the opposition to the second strategic arms limitation agreement. He used complicated charts and computer printouts to warn that the treaty would lock the United States into permanent strategic inferiority. Despite that vigorous opposition, once Mr. Nitze was back in government he urged President Reagan to comply with the terms of the treaty, even though it was never ratified, and to try to reach a better agreement with Moscow. Among his colleagues there were those who said Mr. Nitze was so embittered at being excluded from the Carter administration that he could not assess the treaty dispassionately. He had too often been passed over for the major jobs, always on tap but never on top, as his old neighbor James Reston once wrote. He always seemed too conservative for the liberal administrations and too liberal for the conservative ones. In an interview in which he looked back at his long career in government, Mr. Nitze acknowledged that it was one of his life's major disappointments that he had never been appointed to a cabinet-level position -- as secretary of state or defense, or as director of central intelligence. ''I sometimes think I would have liked to be secretary of agriculture,'' he said with a rueful chuckle. While his considerable expertise was in political-military affairs, his little joke was not far off the mark, and in his later years he tried to get the country to deal with environmental problems. For years, in addition to homes in Washington, Northeast Harbor, Me., and Aspen, Colo., he maintained a 1,920-acre working farm in Maryland on the banks of the Potomac, where he kept pigs and cattle and grew corn. It was there that he rode horses, sailed along the Potomac and practiced the piano in a lifelong endeavor to understand, as one friend said, why Bach sounds like Bach. A Confirmed Pessimist For all that good life, Mr. Nitze -- handsome with a full head of white hair and still athletic and trim in his later years, well-educated, intelligent and wealthy -- remained a confirmed pessimist, having been deeply affected by seeing at first hand the outbreak of the two world wars. Paul Henry Nitze was born on Jan. 16, 1907, in Amherst, Mass., where his father, one of the world's leading philologists, was a professor of Romance languages. The Nitze family did not live on a professor's salary, though. Mr. Nitze explained that ''both my grandparents did very well.'' During his childhood there were summers in Europe, mainly in Germany, and the family was in the Tyrol in 1914 when World War I broke out. Mr. Nitze spent much of his boyhood in Chicago. His father taught at the university, and he attended experimental schools before going on to Hotchkiss and Harvard. Generally a good student, he said: ''I distinguished myself by getting the lowest mark ever given at Harvard, a zero, in a course on the history of economic thought. The most beautiful girl suggested that I go down to Newport for the weekend on the day of the final exam.'' The zero left no permanent economic scar, for Nitze got rich in Wall Street despite the Depression, first at Dillon Read & Company and then in his own firm. He made one fortune from a company he started with other investors, known as the U.S. Vitamin and Pharmaceutical Company. Another fortune came from real estate investments in Aspen. In 1932 he married Phyllis Pratt, whose grandfather was a founder of the Standard Oil Company of New York and the Pratt Institute in Brooklyn. Mrs. Nitze died in June 1987. In 1993 he married Elisabeth Porter. She survives him, as do his four children: Heidi Nitze and Peter, both of New York; William, of Washington, and Phyllis Anina Nitze Moriarty of Boston; a stepdaughter, Erin Porter, of Salt Spring Island, British Columbia; 11 grandchildren; three step-grandchildren; and seven great-grandchildren. There will be a memorial service at 11 a.m. Saturday in the National Cathedral in Washington, followed by a reception at the Metropolitan Club, 1700 H Street NW, Washington. Burial will be private. Earlier this year, in one of his last public appearances, Mr. Nitze was present in Maine at the christening of a Navy guided-missile destroyer bearing his name, only the eighth time the Navy has named a warship for a living person. Mr. Nitze was called to Washington by Mr. Forrestal -- then an assistant to President Roosevelt -- who had been president of Dillon Read, where Mr. Nitze had been a vice president. It was 1940 and Mr. Nitze, who had seen Hitler during a visit to Germany, opposed United States entry into the war. But he quickly became active in the American war effort. He helped draft the Selective Service Act and, in 1942, became chief of the Metals and Minerals Branch of the Board of Economic Warfare. Subsequently he became director of foreign procurement and development for the Foreign Economic Administration. He was vice chairman of the United States Strategic Bombing Survey, a study that years later caused him to question United States bombing strategy in Vietnam. After the war he headed the billion-dollar global relief program. In 1950, during the Truman administration, he succeeded George F. Kennan as head of the State Department's policy planning staff. It was then that Mr. Nitze started making his mark as a political-military strategist whose dark view of the Russians surpassed those of Mr. Kennan and Mr. Bohlen, the nation's leading experts on the Soviet Union. Mr. Kennan found the language of N.S.C.-68 to be dangerously melodramatic and unhelpful. Seven years later, although he was out of favor during the Eisenhower administration, Mr. Nitze was appointed to the presidential committee headed by H. Rowan Gaither that called for nationwide fallout shelters and warned of a ''missile gap'' that eventually proved to be illusory. Mr. Nitze was a Democrat who changed parties to protest Roosevelt's effort to pack the Supreme Court. He returned to the fold at the beginning of the Eisenhower administration. Squeezed out of office because of his association with Mr. Acheson and discouraged at being on the outside, Mr. Nitze went back to his farm and, at the suggestion of his wife, who wanted to take his mind off his troubles, entered a horse race at the Charles County fair. When he won, he acknowledged, at least to himself, his longing for recognition. President Kennedy offered Mr. Nitze several jobs and gave him 30 seconds to decide which one he wanted. He chose deputy defense secretary, but did not get the post until seven years later. In the intervening years he was an assistant secretary in the Pentagon and then secretary of the Navy. When President Nixon appointed Mr. Nitze to the United States delegation to the Strategic Arms Limitation Talks with the Soviet Union, he played an important role in negotiating the Antiballistic Missile Treaty, but he resigned in 1974, charging that the ''depressing reality of the traumatic events'' related to Watergate was making the administration too eager to cut a deal with the Russians. As an early supporter of Jimmy Carter, Mr. Nitze expected that he would finally get a major appointment and was bitterly disappointed when he was passed over once again. His views were too hawkish for the liberal foreign policy that President Carter wanted to pursue. Mr. Nitze mounted a spirited -- some called it venomous -- opposition to the confirmation of one of his old colleagues, Paul C. Warnke, as Mr. Carter's strategic arms negotiator, incurring the wrath of old friends who labeled him an ideologue. Critic of Carter Arms Pact When Mr. Warnke was confirmed and the Carter administration achieved a second strategic arms limitation treaty, Mr. Nitze became its most vocal and effective critic, the intellectual guru for the Committee on the Present Danger in its campaign against the agreement. It was never ratified. Mr. Nitze's hard line toward Moscow found greater resonance with the next president, Ronald Reagan, who put him in charge of the United States delegation to the talks on intermediate-range nuclear weapons. His mandate was to negotiate the so-called zero-zero option by which the United States would forgo future American deployment of new missiles in Europe if the Soviet Union would remove the missiles it had targeted on Western Europe. The two sides were far apart when Mr. Nitze went on the now famous walk in the woods to draw the Russians into a package deal. When the proposal was rejected by both sides, Mr. Nitze, instead of being reprimanded, was appointed special adviser to the president on arms control matters in 1984. Though the Soviet Union rejected the zero-zero option, a few years later it accepted a more comprehensive arrangement, the so-called double zero agreement that limited medium-range missiles in Europe and shorter-range missiles as well. That agreement was signed on Dec. 8, 1987. In November 1985, Mr. Reagan awarded Mr. Nitze the Presidential Medal of Freedom. Yet that same year Mr. Nitze once again seemed to be going out on his own to raise serious questions about Mr. Reagan's Strategic Defense Initiative. While insisting that he favored the program, informally known as Star Wars, he laid down such stringent terms for its acceptability that he seemed to be torpedoing it from the start, in effect handing useful arguments to its opponents. At the same time, he was seeking to make a deal that would limit the elaborate new antimissile system in exchange for cuts in offensive weapons, a two-pronged ploy that once again provided evidence of his cunning and skill as a negotiator, another example of a talent that contributed to a lifetime of survival in Washington. ''Some people say there are two policies in the executive branch,'' he said one day as he sat in his office on the seventh floor of the State Department just before his 79th birthday. ''One is mine and the other is the president's, which is marginally so. Some of the things I've said are different from what the president has said, but all the things I have said have been approved by the president.''"
888,"Robert Rosenthal, 87; Ran Apparel Stores","Robert Z. Rosenthal, the former president of Martin's, a family-owned chain of women's apparel stores in Brooklyn, Long Island and New Jersey, died on Saturday at a hospital in Sarasota, Fla.","Robert Z. Rosenthal, the former president of Martin's, a family-owned chain of women's apparel stores in Brooklyn, Long Island and New Jersey, died on Saturday at a hospital in Sarasota, Fla. He was 87 and moved to Sarasota from Sands Point, N.Y., in 1986. He was president of the apparel chain from 1972, when it had five stores, to 1978, when it had six. The chain was owned by the Zeitz family, of which he was a third-generation member. It was bought by the Seedman Merchandising Group in 1977, and after some years the stores ceased operating under the Martin's name. He was president of the Metropolitan New York Retail Merchants Association from 1975 to 1978 and a director of the Fashion Institute of Technology. Robert Zeitz Rosenthal was born in Brooklyn. He graduated from Poly Prep, a college preparatory school there, and from Cornell University. He served in the Pacific during World War II as a lieutenant in the Navy. His wife, Ruth, died before him. He is survived by two sons, Joseph, of Great Neck, N.Y., and Dr. Robert, of Dallas; and two grandsons."
21481,"Brigid Brophy Is Dead at 66; Novelist, Critic and Crusader","Brigid Brophy, a novelist, critic, essayist and crusader for myriad causes ranging from better royalty payments for writers to better treatment for animals, died on Monday at a nursing home in Lincolnshire, England.","LONDON, Aug. 8 Brigid Brophy, a novelist, critic, essayist and crusader for myriad causes ranging from better royalty payments for writers to better treatment for animals, died on Monday at a nursing home in Lincolnshire, England. She was 66 and had been suffering from multiple sclerosis for many years. Miss Brophy was the author of 4 plays, 7 novels and 14 other books, but she is just as well known for her most successful campaign, for lending rights for authors. In 1979, her efforts resulted in a law that for the first time allowed authors to receive royalty payments from the British Government every time their books were checked out of a public library. But Miss Brophy also campaigned -- even from her sickbed -- for the rights of women, of prisoners and of animals. She was a vice president of the National Anti-Vivisection Society, and no animal escaped her sympathy. She even became active in an anti-angling campaign, and at one point sent a letter to the fishing correspondent of The Daily Telegraph in which she compared anglers to ""thugs who beat up old-age pensioners for fun"" and quoted Lord Byron's remark that fishing was ""the stupidest of pretended sports."" Brigid Antonia Brophy was born in 1929 in London, the only daughter of the Anglo-Irish novelist John Brophy. She was educated at St. Paul's Girls' School and later at Oxford, where she excelled as a scholar but was soon expelled because of drunken, raucous behavior. She was acting, she later wrote, ""in the belief that I had more to learn by pursuing my personal life than from textual emendation, with the result that the authorities could put up with me for only just over a year. ""I came down at the age of 19 without a degree and with a consequent sense of nudity which I have never quite overcome."" In 1954, before she was even 30, she burst onto the literary scene when her novel ""Hackenfeller's Ape,"" about an ape at the London Zoo and its increasingly close relationship to the professor observing its mating habits, won the Cheltenham Literary Festival First Prize for a first novel. Her novels are known for their imagination and acerbic wit, and include ""The Snow Ball,"" in which the characters attend a ball dressed as figures from ""Don Giovanni""; ""Flesh,"" which she described as ""an almost distressingly cold-blooded little story,"" and ""In Transit,"" set, claustrophobically, in an airport transit lounge. But she also developed a reputation as a sharp thinker and fierce intellectual who liked a good fight, and her nonfiction books tended to have provocative, often mischievous points of view. In 1967, for instance, she was one of the authors of ""Fifty Works of English Literature We Could Do Without,"" an attack on a number of classic books including ""Jane Eyre,"" which was likened by the authors to ""gobbling a jar-full of school-girl stick-jaw."" She also championed the writing of Ronald Firbank in ""Prancing Novelist"" (1973), subtitled ""A Defense of Fiction in the Form of a Critical Biography in Praise of Ronald Firbank."" Miss Brophy, who spoke freely in her early years about her bisexuality and often referred to marriage as ""an immoral institution,"" nonetheless married in 1954. Her husband, the art historian Michael Levey, shared her delight in literature and the arts. He became director of the National Gallery in 1973 and was knighted eight years later. In a tribute to Miss Brophy in The Independent on Tuesday, her literary agent, Giles Gordon, described her as a ""deeply shy, courteous woman"" who wrote delightful thank-you letters and kept to rigorous standards in her work. ""Woe betide the 'editor' who tried to rewrite her fastidious, logical, exact prose, change a colon to a semi-colon (or vice-versa), or try to spell 'show' other than 'shew,' slavish Shavian that Brophy was,"" Mr. Gordon wrote. In 1979, Miss Brophy's physical problem was diagnosed as multiple sclerosis, which steadily worsened until she was housebound and had to use a wheelchair. She remained at home, looked after by paid companions, friends and her husband, who in 1987 quit his job to help care for her. But she continued to work with all the energy her illness would allow. In 1987 she published ""Baroque 'n' Roll,"" a collection of essays in which she outlined, with lucidity and detail, the debilitating toll her condition had taken on her. Eventually, her condition deteriorated so badly that she had to move into the nursing home where she died. She is survived by her husband and a daughter, Kate."
44937,"Mary Thomas, 86, Isiah's Mother","ary Thomas, the mother of the Hall of Fame basketball star Isiah Thomas and the subject of an Emmy-winning television movie, died on Wednesday in Hinsdale, Ill., near Chicago.","CHICAGO Mary Thomas, the mother of the Hall of Fame basketball star Isiah Thomas and the subject of an Emmy-winning television movie, died on Wednesday in Hinsdale, Ill., near Chicago. She was 86. Her death was confirmed by a spokeswoman for Adventist Hinsdale Hospital, who did not specify a cause. Ms. Thomas had open-heart surgery in November, on the same day her son, a former head coach and executive with the Knicks, made his debut as the coach of Florida International University. Alfre Woodard starred as Ms. Thomas in the 1989 television movie ''A Mother's Courage: The Mary Thomas Story,'' which detailed her struggle to raise a large family on Chicago's West Side and to protect her children from gang violence and drugs. Ms. Woodard was nominated for an Emmy Award, and the movie won an Emmy as the year's outstanding children's program. As a player, Isiah Thomas won an N.C.A.A. championship at Indiana University and two N.B.A. titles with the Detroit Pistons. He later coached the Indiana Pacers before joining the Knicks in 2003."
11738,"Hermes Pan, 79, Creator of Classic Dances for Film","Hermes Pan, the Academy Award-winning choreographer who, with Fred Astaire, created some of the most elegant, spirited and amusing dances in film history, died Wednesday at his home in Beverly Hills, Calif.","Hermes Pan, the Academy Award-winning choreographer who, with Fred Astaire, created some of the most elegant, spirited and amusing dances in film history, died Wednesday at his home in Beverly Hills, Calif. He was 79 years old. Mr. Pan's daughter, Michelene Laski, who announced his death, said that Mr. Astaire had once told her, ''he was the only person I ever saw who could dance like I did.'' Mr. Pan choreographed about 50 films, but it was the classic, 1930's musicals starring Mr. Astaire and Ginger Rogers, with ebullient scores by Irving Berlin, Jerome Kern, George Gershwin and Vincent Youmans, that highlight the choreographer's legacy. The nine films, produced at RKO-Radio Pictures from 1933 to 1939, were ''Flying Down to Rio,'' ''The Gay Divorcee,'' ''Roberta,'' ''Top Hat,'' ''Follow the Fleet,'' ''Swing Time,'' ''Shall We Dance,'' ''Carefree'' and ''The Story of Vernon and Irene Castle.'' Complicated Rehearsals In 1988, Mr. Pan recounted his collaboration with Mr. Astaire. While the choreographer was shaping the ensemble numbers, he said, Mr. Astaire started working out his dances with Miss Rogers. Then, the two men would refine them together, and then Mr. Pan would introduce them to Miss Rogers and, finally, ''Fred and Ginger would rehearse and perform them.'' Laughing, he recalled, ''With Fred I was Ginger, and with Ginger I was Fred.'' Hal Borne, Mr. Astaire's longtime arranger and rehearsal pianist, offered said of the choreographer in 1972: ''Hermes was terribly instrumental in everything that Fred did. He was really Fred's alter ego. His ideas for choreography were exactly what Fred wanted.'' Mr. Pan, a self-effacing man who met Mr. Astaire in 1933 during rehearsals for ''Flying Down to Rio,'' said in 1985: ''It was a fortunate situation that I met Astaire and that he was of the same outlook, feeling and mentality as I was. It sort of blended into a beautiful thing.'' The choreographer earned his Oscar in 1937 for ''Damsel in Distress,'' starring Mr. Astaire and Joan Fontaine. He was cited particularly for ''Fun House,'' a hilarious battle between Mr. Astaire and treadmills, revolving barrels, slides and distorted mirrors. An Emmy in 1961 In his later films, Mr. Pan danced occasionally with such partners as Betty Grable and Rita Hayworth. Among these movies were ''Moon Over Miami,'' ''My Gal Sal,'' ''The Barkleys of Broadway,'' ''Kiss Me Kate,'' ''Hit the Deck,'' ''Silk Stockings,'' ''Pal Joey,'' ''Porgy and Bess'' and ''My Fair Lady.'' His later awards included an Emmy in 1961 for ''Astaire Time: An Evening With Fred Astaire'' and a Joffrey Ballet citation in 1986. Mr. Pan, whose original name was Hermes Panagiotopolous, was born in Memphis and raised in Nashville. He began his career in Broadway choruses and went to Hollywood as half of a dance team with his sister, now Vasso Meade. Besides his daughter and sister, he is survived by several grandchildren."
56615,"Carlos Hank Gonzalez, 73, Veteran Mexican Politician","Carlos Hank Gonzalez, a wealthy and flamboyant politician who helped shape the political party that ruled Mexico for seven straight decades, died on Saturday.","MEXICO CITY, Aug. 12 Carlos Hank Gonzalez, a wealthy and flamboyant politician who helped shape the political party that ruled Mexico for seven straight decades, died on Saturday. He was 73. Mr. Hank Gonzalez, famous for coining the phrase ""A politician who is poor is a poor politician,"" died of prostate cancer at his ranch in the central Mexican city of Santiago Tianguistenco, his family announced. Mr. Hank Gonzalez was a behind-the-scenes force in the Institutional Revolutionary Party. The party governed Mexico from 1929 until last year, when President Vicente Fox became the first opposition candidate to win the presidency. Mr. Hank Gonzalez was Mexico City's mayor, governor of Mexico state, agriculture secretary and director of the tourism ministry. He exemplified the party's old-guard leaders, who built careers by doing small favors for supporters in rural areas. A successful businessman whose holdings included a large share of Mercedes-Benz of Mexico, he used his fame as a politician to enhance his private ventures. He amassed a fortune that made his family one of the richest in Mexico. ""He personified Mexico's political businessman,"" said Homero Aridijis, a political analyst. ""He was the most powerful fixture in Mexican politics for 30 years because his influence extended beyond the length of any one presidential term."" Mr. Hank Gonzalez, from a German immigrant family, first won public office in Atacomulco, a municipality in Mexico State. There he became a rising star in a local government that served as a showcase for classic governing party politics and rewarded local support by lavishing the area with largely unnecessary public works projects. He later founded the Atacomulco political movement, a group committed to furthering party goals. Mr. Hank Gonzalez had been battling cancer since 1986, and he had been sick and fallen out of public view in recent years. His son, Carlos Hank Rhon, has continued to make headlines, however. Mr. Hank Rhon ran afoul of the United States' Federal Reserve Board regarding his ownership of Laredo National Bancshares, an offshore holding company that the Fed alleged he used to sell surreptitiously part ownership in the Laredo National Bank to his father and other business associates. Mr. Hank Rhon denied those charges, but in May agreed to pay the American government $40 million and resign as chairman of the bank's board of directors. Mr. Hank Gonzalez is also survived by his wife, Maria Guadalupe Rhon Garcia, and three other children: Jorge, Ivone and Marisela Hank Rohn. Article 82 of the Mexican Constitution, which once barred first-generation Mexicans from running for president, kept Mr. Hank Gonzalez from emerging as his party's presidential candidate. The measure was amended in the 1990's to allow a candidate who has at least one native-born parent and who has lived in Mexico for at least 20 years to run, but by then Mr. Hank Gonzalez's political career was winding down. Mexico's current president, Vicente Fox, whose mother was born in Spain, became the main beneficiary of the constitutional change."
28590,"Constance Holman, 91, Pioneer in Medicine","Constance Friess Holman, the first woman to become chief resident in medicine at New York Hospital, died last Friday at Brattleboro Memorial Hospital in Brattleboro, Vt. She was 91.","Constance Friess Holman, the first woman to become chief resident in medicine at New York Hospital, died last Friday at Brattleboro Memorial Hospital in Brattleboro, Vt. She was 91. The cause was pneumonia, her daughter, Jane Clough, said. Despite being first in her class at Cornell Medical School, she got the residency at what is now the New York Weill Cornell Center of Presbyterian Hospital only because the man originally chosen had tuberculosis. While studying at Barnard College, she tutored and cared for the grandchildren of Adolph S. Ochs, then the publisher of The New York Times. Mr. Ochs lent her the money to attend medical school and arranged to have the debt forgiven upon his death. She retired in 1988 after a long career practicing internal medicine in New York City. She was divorced from her first husband, William Alexander Cooper, in 1969. Her second husband, Cranston W. Holman, died in 1993. In addition to her daughter, Jane Clough of Paris and Pound Ridge, N.Y., she is survived by a son, Peter A. Cooper of Brattleboro, Vt., and four grandchildren. http://www.nytimes.com"
