id,title,firstSentence,fullBody
41736,"Joseph E. Attles, Actor, 88","Joseph E. Attles, an actor whose career on Broadway spanned 50 years, died Oct. 29 at his home in Charleston, S.C.","Joseph E. Attles, an actor whose career on Broadway spanned 50 years, died Oct. 29 at his home in Charleston, S.C. He was 88 years old. He died of prostate cancer, said his nephew, Harley Stewart. Mr. Attles first appeared on Broadway in ""Blackbirds of 1928"" with Ethel Waters. In 1952 he took a leave from his job as a dining-car waiter for the Pennsylvania Railroad to replace Cab Calloway as Sportin' Life in ""Porgy and Bess. Mr. Attles also appeared in ""Do Lord Remember Me,"" ""Jericho-Jim Crow,"" ""Tambourines to Glory,"" ""La Belle Helene,"" ""The Reckoning"" and ""John Henry,"" which starred Paul Robeson. He retired in 1980 after working in ""Bubbling Brown Sugar."" Before he performed full time, Mr. Attles worked as a postal clerk and sang in the Abyssinian Baptist Church choir in New York. There are no immediate survivors."
16530,"Raymond Weil, Whose Swiss Watches Told More Than Time, Dies at 87","Swiss watch companies had dominated the world of precision timekeeping for two centuries by the 1970s, when a technological marvel known as the quartz watch -- a cheaper, more accurate work of horology mass-produced in Asia -- threatened them with extinction.","Swiss watch companies had dominated the world of precision timekeeping for two centuries by the 1970s, when a technological marvel known as the quartz watch -- a cheaper, more accurate work of horology mass-produced in Asia -- threatened them with extinction. Between 1970 and 1983, as watch buyers abandoned windup mechanical timepieces for digital ones, the Swiss lost half their watch companies, two-thirds of their watchmaking jobs and their unrivaled authority as the world's most reliable timekeepers. Industry analysts called it the ''quartz crisis.'' Raymond Weil, who died at 87 on Jan. 26 in the Swiss city of Calvin, started a watch company that bore his name in the midst of all that, joining a watchmaking vanguard that saved the nation's signature product by redefining it. Swiss watches had been marketed as symbols of intellectual rigor and personal integrity. Beginning in the late 1970s, Mr. Weil and major Swiss watchmakers like Nicolas G. Hayek, founder of the Swatch Group, sought to reposition them as paragons of haute fashion -- ''an emotional product, carrying a message about the authenticity, uniqueness and excellence of the wearer,'' said Ryan L. Raffaelli, an assistant professor at the Harvard Business School who has studied the Swiss watchmaking industry. By the late 1980s, Professor Raffaelli said, the Swiss companies still standing had followed suit. Mr. Weil started his company in 1976, when he was 50. He began modestly, selling his first designs from a foldout bridge table in a stall in Geneva, he said in a 2011 company promotional video interview. Most people in the industry considered it a mad scheme, Professor Raffaelli said; about 800 Swiss watchmaking companies died in the 1970s. Mr. Weil, who led the company for about 20 years, combined high-quality mechanisms produced in his own and other Swiss factories with original designs and features. He then marketed them internationally to appeal to so-called entry-level luxury buyers. In today's dollars, entry-level luxury watches sell for $500 to $4,000. High-end luxury models cost $20,000 or more. Mr. Weil's line included both mechanical Swiss watches of the spring-powered, cog-and-gear type and others powered by quartz crystals, known as Swiss quartz watches. What they all had in common were their ''Swiss-made'' bona fides; design values that conveyed understated grace (what The Times of London characterized as a ''watch with lovely manners''); and the benefit of Mr. Weil's marketing. Mr. Weil was also considered a pioneer in celebrity-endorsement advertising. Paul McCartney, Lady Gaga, Ozzy Osbourne and Andrea Bocelli are among the stars who have been contracted to wear Raymond Weil watches exclusively for defined periods. The company, now run by Mr. Weil's son-in-law, Olivier Bernheim, and two grandsons, Elie and Pierre Bernheim, has become one of the most familiar of the Swiss watch brands. And in a Swiss industry with genealogies, in most cases, dating back a century or more, Raymond Weil is both the youngest and one of the few independent, family-run watchmaking concerns in the country. Since the 1980s, Swiss watchmakers have re-established their pre-eminence, at least in terms of sales: in a 2010 study, they accounted for just over half the dollar value of all watches sold worldwide. The most expensive are Swiss mechanical watches. Raymond Louis Weil was born in Geneva on Oct. 10, 1926. After graduating from a technical high school, he went to work for the Socit Gnrale de Surveillance (SGS), a Swiss company that inspects and verifies the quantity, weight and quality of various goods traded around the world. In 1949 he joined Camy Watch in Geneva and rose to general manager. He worked there for 27 years before deciding to strike out on his own, partly in frustration at his employer's passivity in response to the quartz crisis. Camy was later bought by a Hong Kong watchmaking company. Mr. Weil is survived by his wife, Eliane Bloch Weil, and two daughters, Diana and Anita Weil. Professor Raffaelli said the threat posed by the 1970s crisis was existential as well as economic. ''This was an industry that traced its roots to the early 1500s,'' he said. ''People employed in watchmaking in the 1970s had fathers, grandfathers, great-grandfathers and beyond, who had done the same work. ''Watchmaking was tied up in what it meant to be Swiss, the national sense of competence,'' he said. Mr. Weil, though not the son of a watchmaker, sensed the product's importance to the national identity. ''He was a kind of visionary,'' Professor Raffaelli said."
47435,Dr. Herman F. Mark Dies at 96; A Pioneer in Polymer Chemistry,"Dr. Herman F. Mark, a chemist who was a leader in research on polymers, giant long-chain molecules used in plastics and other materials affecting nearly all facets of life, died Monday in Austin, Tex.","Dr. Herman F. Mark, a chemist who was a leader in research on polymers, giant long-chain molecules used in plastics and other materials affecting nearly all facets of life, died Monday in Austin, Tex. He was 96 years old and moved to Texas two years ago from Brooklyn, where he was dean emeritus of Polytechnic University. Dr. Mark died after a brief illness at the home of his son, Dr. Hans M. Mark, chancellor of the University of Texas system, a statement from the university in Austin said. For more than 75 years, Herman Mark was in the forefront of polymer chemistry. Polymers, which can be both natural and man-made, are used in materials like plastics, fibers and films, as well as biological chemicals and materials. Papers, Books and Medals Professor Mark wrote more than 600 research papers and some 40 books on polymer chemistry. He was the recipient of scores of medals and honorary degrees. His many awards included the National Medal of Science of the United States, the Humboldt Medal of Germany, the Wolf Prize of Israel, the Legion of Honor of France and the Honor Cross for Arts and Sciences of his native Austria. Herman Francis Mark was born May 3, 1895, in Vienna, the son of a prominent physician. He served as a decorated combat infantry officer in the ski troops of the Austrian Army for four years in World War I. His career began in 1921 when he received a Ph.D. in organic chemistry at the University of Vienna. That year, he also married Maria Schramek and moved to Berlin to take a post at the Kaiser Wilhelm Institute for Physical Chemistry. Albert Einstein was only one of the prominent scientists at the institute then. In Berlin, Professor Mark developed the basic research processes from which his reputation subsequently grew. He did so by applying the techniques of modern physics to the study of large molecules. In 1928, he became director of the research laboratory of I.G. Farbenindustrie, the chemical conglomerate, in Friedrichshafen. There, he and his associates worked out the structure of the natural polymer molecule, as in cellulose, silk, cotton, wool and protein. It was the first time that the structure of an organic polymer in living things had been accurately defined. While involved in this research he was also teaching at the Technical University in Karlsruhe, where his students included Edward Teller, Leo Szilard and Eugene P. Wigner. When the Nazis took over in Germany in 1933, Professor Mark accepted an offer to become professor of chemistry and director of the Chemical Institute of the University of Vienna. His major contribution there was to explain the behavior of a natural polymeric substance like rubber. He and his student Eugene Guth developed what today is known as the kinetic theory of rubber elasticity. Under his leadership, polystyrene, a tough, clear, colorless plastic, and the first two synthetic rubbers were advanced toward commercial production. Another accomplishment was the Mark-Houwink equation, which became the basis for the measurement of molecular weights of polymers. Move to Brooklyn The annexation of Austria by Nazi Germany in 1938 prompted Professor Mark to start a journey that ended three years later in Brooklyn where he accepted a professorship at the Polytechnic Institute, now Polytechnic University. During World War II, he helped government agencies with projects involving synthetic rubbers, fibers and films. In 1944, the Polymer Institute was established at Polytechnic with him as its first director. It became a center for polymer research in the United States and achieved a systematic understanding of the mechanical properties of polymers. This enabled scientists to predict these properties and to tailor such substances to their intended use. That, in turn, made possible thousands of new plastics, fibers, paints and other materials produced by industry. Professor Mark left the directorship in 1961 to become dean of the faculty of Polytechnic. He became emeritus dean, professor and trustee in 1964. Professor Mark remained active in research and scholarly endeavors. In the 1980's, for instance, he led a study of fire- and temperature-resistant polymers used in aircraft, hotels and other public facilities. A member of the National Academy of Sciences, he also headed an academy panel in 1984 that reviewed the space program's use of high-temperature-resistant materials in rocket nozzles. Besides his son, Professor Mark is survived by a sister, Elizabeth Czitary of Vienna; three grandchildren and three great-grandchildren. His wife died in 1970. A memorial symposium will be held on the Brooklyn campus of Polytechnic in the fall."
47390,"Eleanore Gassenheimer, WQXR Executive, 78","Eleanore Gassenheimer, who under her professional name of Pat Hurley was public relations director of radio station WQXR for 30 years until her retirement in 1973, died after a long illness on Friday at Southside Hospital in Bay Shore, L.I.","Eleanore Gassenheimer, who under her professional name of Pat Hurley was public relations director of radio station WQXR for 30 years until her retirement in 1973, died after a long illness on Friday at Southside Hospital in Bay Shore, L.I. She was 78 years old and lived in West Islip, L.I. Mrs. Gassenheimer, who was born in Perth Amboy, N.J., and attended Rutgers, joined NBC's press department while still in college. She later was in charge of magazine and picture publicity for WOR-Mutual before becoming the head of publicity for WQXR AM-FM, the radio stations of The New York Times, in 1943. She is survived by a daughter, Bernadette Poulos of West Islip, L.I. and two granddaughters."
39976,"Oscar Ratnoff, 91, Expert on Blood Clots","Dr. Oscar D. Ratnoff, whose insightful research into how the blood coagulates helped reveal the ''waterfall'' biochemical response involved in the body's reaction to wounds and trauma, died on May 20 in Cleveland.","Dr. Oscar D. Ratnoff, whose insightful research into how the blood coagulates helped reveal the ''waterfall'' biochemical response involved in the body's reaction to wounds and trauma, died on May 20 in Cleveland. He was 91. The cause was respiratory failure, his family said. In the late 1950s and early '60s, Dr. Ratnoff, a hematologist at Case Western Reserve University, was able to isolate several of the blood proteins involved in coagulation, known as factors, and thereby helped unravel the biochemical sequence, called the waterfall sequence or waterfall cascade, that leads to effective clotting. Working with a biochemist, Earl W. Davie, Dr. Ratnoff studied a blood sample that had failed to coagulate in a laboratory test tube. The two scientists made comparisons with blood that exhibited normal clotting and succeeded in isolating a plasma protein, identified as Factor XII, lacking in the original sample. In later experiments, they isolated two other proteins, plasma thromboplastin antecedent (associated with Factor XI) and Factor IX, and came up with an important hypothesis. They proposed that proteins, lipids and calcium in the bloodstream act upon one another in a 13-element sequence to help construct a clot. In the process, they theorized, the proteins are converted into enzymes and contribute to the production of fibrin, an insoluble protein that is essential to coagulation. Then, they conjectured, in order for the body to make a healthy response to a wound, fibrin binds with blood cells to form an internal plug. Preliminary findings of Dr. Davie and Dr. Ratnoff were published in the journal Biochemistry in 1962, and were then more fully described in Science in 1964. Their results, along with related work by the British scientist R. G. MacFarland, were a groundbreaking step forward in the treatment of wounds, stroke and hemophilia. In the 1970s, before the advent of genetic testing, Dr. Ratnoff helped devise a more accurate method for detecting carriers of hemophilia, a hereditary blood-clotting disease that shows up in men but is genetically transmitted by women. With a colleague at Case Western, Dr. Theodore Zimmerman, Dr. Ratnoff adapted an existing technique to use an antiserum derived from rabbits and combine it with a blood factor. The test showed an accuracy level of about 95 percent, a significant improvement from the roughly 25 percent accuracy of earlier tests. In the 1980s, with the appearance of H.I.V., Dr. Ratnoff voiced concerns about the vulnerability of hemophiliacs, most of whom had been prescribed Factor VIII because they had congenital flaws in their waterfall sequences. A portion of the Factor VIII available commercially came from large-scale pooled blood donations, in what Dr. Ratnoff considered to be a dangerous avenue for the spread of hepatitis and AIDS. He observed that a drop in lymphocyte counts among hemophiliac patients suggested an increased susceptibility to blood-borne infections. Dr. Nathan A. Berger, a professor of experimental medicine, biochemistry and oncology at Case Western, and a former dean of its medical school, said that Dr. Ratnoff's objections were initially dismissed, because of the need to produce enough Factor VIII for the marketplace. ''But ultimately,'' Dr. Berger said, ''the medical community and the drug companies came to see his point and favor a single-donor approach. He was farsighted in that respect, and he had a voice that had to be listened to.'' In the 1990s, Dr. Ratnoff's argument became moot, as the Factor VIII protein was cloned and genetically engineered for the first time, eliminating the need for donated blood that might transmit disease to those who needed Factor VIII. The son of a prominent Brooklyn pediatrician, Oscar Davis Ratnoff was born in Manhattan. After receiving his medical degree from Columbia, he taught at Harvard and Johns Hopkins. He joined Case Western in 1952, was named a professor of medicine and remained active in his research until 2001. Dr. Ratnoff is survived by his wife of 63 years, Marian. The couple lived in Cleveland Heights, Ohio. He is also survived by a son, Dr. William Ratnoff, a rheumatologist, of Lubbock, Tex.; a daughter, Martha Fleisher of Dallas; and five grandchildren."
9903,Denis Mulligan Dead; Led Hindenburg Study,"Former Col. Denis Mulligan of the Air Force, who investigated the 1937 Hindenburg disaster for the Department of Commerce, died Dec. 21 in East Orange Veterans Hospital.","MONTCLAIR, N.J., Dec. 29 Former Col. Denis Mulligan of the Air Force, who investigated the 1937 Hindenburg disaster for the Department of Commerce, died Dec. 21 in East Orange Veterans Hospital. He was in his early 80's. Mr. Mulligan became the chief of the enforcement section of the Bureau of Air Commerce of the Department of Commerce in 1934 and served until 1939. In that post, he investigated the explosion of the Hindenburg, the German dirigible that burned as it was landing at Lakehurst, N.J., after a commercial trans-Atlantic flight, killing the 36 people aboard. Mr. Mulligan wrote the final report on the disaster. A definitive reason for the fiery crash was never found, officials said. Mr. Mulligan also conducted the hearing on Douglas C. (Wrong Way) Corrigan, who in 1938 filed a flight plan to California but flew to Ireland. Mr. Mulligan attended Columbia College and the United States Military Academy. He joined the Air Corps as a pilot in 1925, retiring from active duty in 1926. He later graduated from Fordham University and the Brooklyn Law School of St. Lawrence University, where he received his law degree in 1934. Mr. Mulligan returned to active duty with the Army Air Force in 1941 and resigned at the end of the war. He was restored to active duty in the Korean War. He retired again in 1952."
29433,Glen Wilkinson Dies; Partner in Law Firm,"Glen A. Wilkinson, chairman of the George Washington University board of trustees and a partner in the law firm of Wilkinson, Barker, Knauer & Quinn, died of cancer yesterday.","WASHINGTON, Aug. 30 Glen A. Wilkinson, chairman of the George Washington University board of trustees and a partner in the law firm of Wilkinson, Barker, Knauer & Quinn, died of cancer yesterday. He was 74 years old. Mr. Wilkinson's law practice was regarded as especially noteworthy for his work in behalf of American Indians. Along with his brother Ernest, he successfully lobbied Congress for establishment of the Indian Claims Commission in 1946 to provide American Indians with a forum to sue the United States for violation of treaty rights and for unlawful seizure of land. He practiced before the Indian Claims Commission and, in later years, the Court of Claims in Washington. In 1980, he won a judgment of $52 million, the largest of his carrer, on behalf of Chippewa Indians on the White Earth Reservation in Minnesota, the Turtle Mountain Reservation of North Dakota and the Rocky Boy's Reservation of Montana. Mr. Wilkinson received his law degree from George Washington University in 1938. He served in the Army from 1942 to 1946, attaining the rank of lieutenant colonel. Mr. Wilkinson is survived by his wife, Katherine; four sons, Frederick of Fort Bragg, California; Malcolm Glen of Baltimore, Maryland; Richard Claude of Atlanta; and Charles Symmes of Chevy Chase, Maryland; a brother, Woodward A. Wilkinson of Salt Lake City; and five grandchildren."
33799,"Lucio F. Russo, 91, and Tina I. Russo, 90","The former New York State assemblyman Lucio F. Russo and his wife, Tina I. Russo, were killed on Tuesday in an automobile accident near their winter home in Boynton Beach, Fla.","The former New York State assemblyman Lucio F. Russo and his wife, Tina I. Russo, were killed on Tuesday in an automobile accident near their winter home in Boynton Beach, Fla. He was 91 and she 90. The couple, who were residents of Todt Hill, Staten Island, had been married for 65 years. Their deaths were announced in the Assembly in Albany by two fellow Staten Islanders, Assemblyman John W. Lavelle and Senator John J. Marchi. Mr. Russo, a Republican-Conservative, served in the Assembly from 1953 to 1974. He was considered an effective spokesman for his constituency and was active in the fight to close the Fresh Kills landfill. He left the Assembly after losing the Republican primary to Guy V. Molinari in 1974. Born in New Castle, Pa., Lucio Francis Russo graduated from Fordham Law School. He practiced law on Staten Island and was active in civic groups. Tina Iarossi Russo was born in the Bronx. She was the founder of the Staten Island chapter of the March of Dimes in 1953 and served as its general chairwoman. In 1972, she helped organize its first walk-a-thon on Staten Island. The couple are survived by two sons, Thomas A. and Anthony J., both of Manhattan; Mr. Russo's brother, Alfred, of Florida; and five grandchildren."
56722,"Maria Caetano Freire, Portugal's Dona Maria","Maria Caetano Freire, the life-long companion, secretary and housekeeper of the former dictator Antonio de Oliveira Salazar, died here today.","LISBON, May 22 Maria Caetano Freire, the life-long companion, secretary and housekeeper of the former dictator Antonio de Oliveira Salazar, died here today. Her exact age was unknown, but she was believed to be in her 80's. Known throughout Portugal as ''Dona Maria,'' she guarded access to Mr. Salazar, keeping him abreast of popular gossip and acting as a confidante to the bachelor Prime Minister. An uneducated peasant women from northern Portugal, she had a reputation as a figure who was feared and respected by all who met her, including Government ministers. But she was also a retiring figure who never sought publicity. After Mr. Salazar died in 1970, she moved to a cottage outside Lisbon and lived there quietly until her death."
20397,"Anne Marie Jauss, Author, 89","Anne Marie Jauss, an author of books for children and an illustrator, died on Friday at a nursing home in Milford, N.J. She was 89 years old.","Anne Marie Jauss, an author of books for children and an illustrator, died on Friday at a nursing home in Milford, N.J. She was 89 years old. She died of natural causes, said a friend, Florence Stephens. Ms. Jauss was born in Munich, Germany, and studied at the state art school in Berlin. She left Germany in 1942 and moved to Lisbon, making a living as a painter, an illustrator and a pottery-maker. In 1946, she moved to the United States and began a career as a writer of children's books. Her best-known book is ""Under a Green Roof"" which was published in 1960 by J.B. Lippincott of Philadelphia and New York in 1960. She is survived by one nephew."
8101,"Andrew Lee, Insurer, Dies at 70","Andrew P. Lee, an insurance executive and a member of a founding family of Manhattan's Chinatown, died of complications from pneumonia Wednesday at the New York University Medical Center.","Andrew P. Lee, an insurance executive and a member of a founding family of Manhattan's Chinatown, died of complications from pneumonia Wednesday at the New York University Medical Center. He was 70 years old and had lived for 30 years in Great Neck, L.I., before moving to Manhattan five years ago. Mr. Lee, a founder of the Harold L. Lee & Sons Insurance Agency, was a grandson of Lee Kee Do, a young merchant from Canton who in 1888 set up several businesses, including a grocery and a curio shop, at 31 Pell Street, the present site of the Lee agency. Mr. Lee's father, Harold, started a Chinese-language movie house, ran a noodle company and established a foreign-exchange service enabling immigrants to send money to China. Andrew Lee, born in Manhattan, attended schools here and in China, including St. John's University in Shanghai. He received a bachelor's degree from New York University and a master's degree from Columbia. Fluent in four Chinese dialects as well as English, he served as an Army lieutenant in counterintelligence in India and China during World War II and received the Bronze Star. After the war, he founded the Lee agency and for many years was an agent of Union Mutual Life Insurance and the Maryland Casualty Company. Mr. Lee is survived by his wife, the former Marie Chan; two daughters, Linda Hsiao of Chapel Hill, N.C., and Sandra Kawano of Great Neck; a son, Douglas, of Los Angeles; four sisters, Rose Boon and Eva Lo of Manhattan and Martha Sze and Katherine Young of Great Neck; a brother, Henry, of Great Neck, and six grandchildren."
19657,"Richard Thorpe Film Director, 95","AP Richard Thorpe, who directed hundreds of movies, including Elvis Presley's ""Jailhouse Rock,"" died on Wednesday.","PALM SPRINGS, Calif., May 3AP Richard Thorpe, who directed hundreds of movies, including Elvis Presley's ""Jailhouse Rock,"" died on Wednesday. He was 95 years old. Mr. Thorpe spent most of his 45-year career with Metro-Goldwyn-Mayer, where he gained a reputation as a technically proficient film maker who could direct all genres. He directed Mickey Rooney in the 1939 film ""The Adventures of Huckleberry Finn"" and Fred Astaire in the 1950 musical ""Three Little Words."" Robert Taylor starred in two of his movies, ""Ivanhoe"" in 1952 and ""Knights of the Round Table"" in 1954. Mr. Thorpe also worked on a number of the early Tarzan movies, including ""Tarzan Escapes"" (1939), ""Tarzan's Secret Treasure"" (1941) and ""Tarzan's New York Adventure"" (1942)."
13141,"Adele Simpson, 91, a Designer And Postwar Fashion Leader","Adele Simpson, an important player in the postwar fashion movement, died yesterday at her home in Greenwich, Conn. She was 91.","Adele Simpson, an important player in the postwar fashion movement, died yesterday at her home in Greenwich, Conn. She was 91. Mrs. Simpson took French couture and gave it an American ready-to-wear interpretation. Her color-coordinated dresses and jackets and well-cut coats in fine fabrics found favor among well-heeled women of her time in search of classic clothes that did not cost a month's rent. Mrs. Simpson's popularity spanned more than three decades, from the late 1940's through the 1970's. Her coming of age as a designer mirrored the development of American sportswear, which was defining itself and growing in importance as the mass-market technology that followed World War II left its mark on fashion. Lady Bird Johnson, Pat Nixon and Barbara Bush were among those who wore her designs, and her collections were available in some of the nation's finest stores, including Bonwit Teller, B. Altman and Saks Fifth Avenue. ""She made clothes for ladies,"" said Helen O'Hagan, a fashion publicist who once worked at Saks. ""They were beautifully made and designed. It wasn't advanced, but that wasn't who she was after."" Mrs. Simpson was born Adele Smithline in New York City, the fifth daughter of Latvian immigrants. In 1927, she married Wesley Simpson, a textile executive. At 21, after completing design studies at Pratt Institute, she replaced her older sister Anna as head designer for Ben Girshel, then an important Seventh Avenue manufacturer. A few years later, she went to work for Mary Lee, another Seventh Avenue manufacturer. In 1949, she bought the company and renamed it Adele Simpson. As was the practice of the day, she traveled regularly to Paris to gather inspiration and copy French designs. Mrs. Simpson was the recipient of numerous fashion accolades, including the Coty American Fashion Critics award in 1947. For the wedding of President Lyndon B. Johnson's daughter Luci, in 1966, Mrs. Simpson designed for the mother of the bride a wrinkle-resistant yellow silk street-length coat, matching princess-line dress and hat. This ensemble, with it color coordination and clean, practical lines, was typical of Mrs. Simpson's concept of fashion. She continued designing into her 70's, retiring in 1985. Her daughter, Joan Raines, and son-in-law, Richard Raines, ran the business after her retirement. In 1991, the family sold the business to Barron Peters, a clothing company in Lowell, Mass., which has since filed for bankruptcy and discontinued the Adele Simpson line. Mrs. Simpson's husband died in 1976. In addition to her daughter, Joan, of Manhattan, Mrs. Simpson is survived by a son, Jeffrey, also of Manhattan, and three grandsons."
21827,"Chic Hecht, 77, Former Senator And Businessman From Nevada","Chic Hecht, a conservative Republican known as much for his verbal miscues as for his upset victory over a powerful Democratic incumbent in a 1982 United States Senate race, died Monday in Las Vegas.","CARSON CITY, Nev., May 17 Chic Hecht, a conservative Republican known as much for his verbal miscues as for his upset victory over a powerful Democratic incumbent in a 1982 United States Senate race, died Monday in Las Vegas. He was 77. His death, of cancer, was confirmed by Francine Pulliam, a longtime family friend. Former Senator Paul Laxalt, Republican of Nevada, recalled thinking that Mr. Hecht, a onetime Las Vegas clothing store owner, was ''half crazy'' when he ran for a State Senate seat in a heavily Democratic district in 1966. Mr. Hecht won that race, and went on to defeat United States Senator Howard Cannon, Democrat of Nevada, by a slim margin of 6,000 votes, after Mr. Cannon was caught up in a Teamsters union scandal. Mr. Hecht served one term in the Senate, and was defeated in his bid for a second term by Dick Bryan, a Democrat. He served for five years as the United States ambassador to the Bahamas, before returning to private business. In the Senate, Mr. Hecht became known for his verbal slips, once referring to the proposed nuclear waste repository that the federal government wants to open at Yucca Mountain as a ''nuclear suppository.'' Mr. Hecht served on the Banking, Housing and Urban Affairs Committee and was chairman of the Housing and Urban Affairs subcommittee. He also served on the Energy and Natural Resources Committee and the Select Committee on Intelligence, which oversees intelligence-gathering activities of federal agencies. Born Mayer Jacob Hecht in Cape Girardeau, Mo., Mr. Hecht was known since childhood as Chic (pronounced chick), a nickname given him by an uncle. After graduation from Washington University in St. Louis in 1949, Mr. Hecht served as an Army counterintelligence agent in Berlin in 1952 and 1953. Soon afterward, Mr. Hecht moved to Nevada, where he became a prominent and wealthy businessman. He is survived by his wife, Gail, and two daughters, Lori and Leslie."
13820,"Stan Stearns, 76; Captured a Famous Salute","Stan Stearns, whose iconic photograph of John F. Kennedy Jr. saluting his father's coffin on Nov. 25, 1963, helped encapsulate a nation's grief, died Friday at a hospice near Annapolis, Md.","Stan Stearns, whose iconic photograph of John F. Kennedy Jr. saluting his father's coffin on Nov. 25, 1963, helped encapsulate a nation's grief, died Friday at a hospice near Annapolis, Md. He was 76. The cause was lung cancer, said his son, Jay Stearns. The story of the famous image, captured while Mr. Stearns was on assignment for United Press International, is known virtually frame by frame to family and friends. Mr. Stearns made sure of that, said Gary Haynes, 76, another U.P.I. photographer working on the day of the president's funeral. ''I've heard several versions of it, which he tended to embellish at bars,'' Mr. Haynes said. Cordoned with a horde of photographers across from the Cathedral of St. Matthew the Apostle in Washington that day, Mr. Stearns trained his lens on Jacqueline Kennedy as the coffin neared. She bent toward John Jr. It was his third birthday. She whispered something. And, suddenly, the boy raised his right arm. ''The hand went up. Click -- one exposure,'' Mr. Stearns told The New York Times in 2007. ''That was it. That was the picture.'' Jay Stearns said his father's experience covering Mrs. Kennedy allowed him to size up the scene in a way that others could not. ''My father had an incredible ability to anticipate a moment,'' he said in a telephone interview. ''That photograph was a culmination of him knowing her.'' Stanley Frank Stearns was born in Annapolis on May 11, 1935, to William and Lillian Stearns, who owned a jewelry business. He spent four years with the Air Force as a photographer for the military newspaper Stars and Stripes, his son said, before joining U.P.I. in Washington near the end of the Eisenhower administration. He later covered the administrations of Lyndon B. Johnson and Richard M. Nixon before moving into commercial photography in the 1970s. Besides his son, Jay, survivors include a brother, Allan. In 2007, Mr. Stearns's signature shot became the center of a controversy after the death of the photographer Joe O'Donnell, whose claim that he had taken the famous picture was repeated in remembrances nationwide. Mr. Stearns's colleagues swarmed to set the record straight. In e-mails to former U.P.I. colleagues in 2007, Mr. Stearns offered his own detailed retelling. After snapping the photograph, Mr. Stearns wrote, he ignored orders to go to Arlington National Cemetery and instead walked the film to the U.P.I bureau himself, convinced he had secured the day's indelible image. A photo manager in the office was furious, his face turning red, then white, Mr. Stearns said. ''You'd better have the picture of the funeral or you're fired!'' he recalled one boss yelling. The photo manager paced outside the door as Mr. Stearns processed the film himself -- a 17-minute task, he wrote. Finally, Mr. Stearns showed him the image. ''He does have the picture!'' the man shouted."
23733,"Ken Anderson; Disney Art Director, 84","Ken Anderson, an art director with the Walt Disney Company who worked on animated films like ""Snow White and the Seven Dwarfs,"" ""Pinocchio"" and ""Fantasia,"" died Monday at Verdugo Hills Hospital here.","LA CANADA FLINTRIDGE, Calif., Dec. 18 Ken Anderson, an art director with the Walt Disney Company who worked on animated films like ""Snow White and the Seven Dwarfs,"" ""Pinocchio"" and ""Fantasia,"" died Monday at Verdugo Hills Hospital here. He was 84. Mr. Anderson had suffered a stroke, Walt Disney Pictures said on Friday. An associate of Walt Disney, Mr. Anderson was a principal designer of Disneyland. He worked with the studio for 44 years. His character creations for Disney films include Shere Kahn for ""The Jungle Book."" Last year, he published a children's book, ""Nessie and the Little Blind Boy of Loch Ness."" He is survived by his wife, Polly; three daughters, Sue, Judy and Wendy; 12 grandchildren, and 21 great grandchildren."
60426,HAROLD GABRILOVE,"Harold Gabrilove, chairman of R.T.A.","Harold Gabrilove, chairman of R.T.A. Distributors Inc. in Albany, a distributor of electronics products, died Thursday at his winter home in Boca Raton, Fla. Mr. Gabrilove, a resident of Albany, was 74 years old. He helped organize a hospice in memory of his wife, Blanche Shapiro Gabrilove, in St. Peter's Hospital in Albany and was chairman of the hospital foundation. Mr. Gabrilove is survived by a daughter, Sheila Richardson of Albany; two brothers, Dr. J. Lester Gabrilove of New York City and Melvin Gabrilove of Boca Raton; a sister, Edna Loeb of Spring Valley, N.Y., and two grandchildren."
59639,"Richard Burgin,Concertmaster Of the Boston Symphony, Dead","Richard Burgin, former associate conductor and concertmaster of the Boston Symphony Orchestra, has died after suffering a cerebral hemorrhage.","GULFPORT, Fla., April 30 Richard Burgin, former associate conductor and concertmaster of the Boston Symphony Orchestra, has died after suffering a cerebral hemorrhage. He was 88 years old. Mr. Burgin, whose death Wednesday in a nursing home marked the end of a concert violin career that spanned more than 75 years, came to the United States as Boston Symphony concertmaster in 1920. The Warsaw-born musician made his first public appearance at the age of 11, as a soloist with the Warsaw Philharmonic Society. He later studied in Leningrad and Stockholm, and began his American orchestral career under the French conductor Pierre Monteux. ''There is nothing like the Boston Symphony in Europe,'' he told an interviewer after coming to the United States. During his career, he led the Boston Symphony in 308 concerts in the United States, Australia and Japan, and was associate conductor at seven world premieres and 25 Boston premieres. Mr. Burgin usually conducted without a baton and, though he always had the score before him, he seldom looked down at it. ''In my youth, it was considered bad taste to perform from memory,'' he said. Within a year of coming to Boston, he organized the Burgin String Quartet. He headed the string department of the New England Conservatory at various times and joined the Boston University faculty in 1959. Mr. Burgin retired as Boston Symphony concertmaster at the end of the 1961-62 season and moved to Florida, where in the summer of 1965 he conducted the London Symphony Orchestra during its visit to Daytona Beach. Mr. Burgin last gave a concert in June 1980 at Florida State University. He leaves his wife, a son and a daughter. He will be buried in Gulfport, with memorial services later in Boston."
