id,title,firstSentence,fullBody
13468,"Arch West, 97; Helped Create Doritos Corn Chips","Snack-food lovers partial to Doritos owe that pleasure, in large part, to Arch West.","Snack-food lovers partial to Doritos owe that pleasure, in large part, to Arch West. Mr. West, who died on Sept. 20 at the age of 97, was a leader of the team at Frito-Lay that developed Doritos corn chips, a Southwestern-inspired alternative to the traditional salted potato or corn chip. Though the company, Frito-Lay North America, declines to give Mr. West full credit for the chip -- ''as a company, there's never one person to invent or is the father or mother of a given product,'' said Aurora Gonzalez, a spokeswoman -- others do. ''He widely gets the credit for Doritos,'' Andrew F. Smith, the author of the Encyclopedia of Junk Food and Fast Food (Greenwood Publishing Group, 2006), said in an interview. Today, Doritos are Frito-Lay's second-best seller, after Lays Potato Chips, both nationally and around the world, with total sales of nearly $5 billion annually. Mr. West died at a hospital near his home in Dallas, his daughter, Jana Hacker, said. By her account, her father got the idea for Doritos in the early 1960s when he was vice president of marketing for what was then the Frito Company. (It is now a division of PepsiCo.) The family, while on vacation in San Diego, stopped at ''a little shack restaurant where these people were making a fried corn chip,'' she said. The chip's tangy taste captured her father's attention. Back in Dallas, after Frito merged with the H. W. Lay Company, he promoted the Doritos' production, which began in 1964, using corn tortillas cut into triangles and seasoned with cheese and chili flavorings. ''The '50s were very boring and bland in terms of snack foods, so this was a taste sensation,'' Mr. Smith said. ''It came out at just the right time, when Mexican-American food was breaking out of the Southwest and increasingly becoming national cuisine.'' In 1962, Glen W. Bell Jr. had opened in Downey, Calif., the first of what would become an international chain of Taco Bell restaurants. The flavorings associated with Doritos ''were Mexican-ish,'' Mr. Smith said. ''No one in Mexico would have consumed such a product, unless they were catering to American tourists.'' Still, he added, ''Doritos have been popular for almost half a century, so it's been an incredible invention.'' Archibald Clark West was born in Indianapolis on Sept. 8, 1914, to James and Jessie West. After graduating from Franklin College, near Indianapolis, he served as a gunnery officer in the Navy during World War II. Before joining Frito in 1960, he had worked in advertising in New York. Besides his daughter, Mr. West is survived by three sons, Jack, Richard and Greg; 12 grandchildren; and six great-grandchildren. His wife of 69 years, the former Charlotte Thomson, died last year. When their ashes are buried together on Saturday, their daughter said, ''We're going to let everyone toss in a Dorito.''"
30380,"KURT LORE, EXPERT ON PROPERTY LAW","Kurt W. Lore, a partner in the Wall Street law firm of Thacher, Proffitt & Wood and a specialist in real estate, died Nov. 23 at a nursing home in Glen Cove, L.I.","Kurt W. Lore, a partner in the Wall Street law firm of Thacher, Proffitt & Wood and a specialist in real estate, died Nov. 23 at a nursing home in Glen Cove, L.I. He was 68 years old and lived in Brooklyn. Mr. Lore taught ''Advanced Real Estate Transactions'' at the Columbia University School of Law from 1972 to 1980. He was the author of many articles and a frequent lecturer to professional associations on real-estate law. He joined Thacher, Proffitt & Wood in 1952 and was a member of the firm from 1957 until 1981, when he was named a counsel. Mr. Lore was born in Brooklyn and graduated from Brooklyn College in 1936 and Columbia Law School in 1939. From 1941 to 1946, he served as an officer in the Army. From 1946 until he joined Thacher, Proffitt & Wood, Mr. Lore practiced law in New York City. Mr. Lore was a charter member of the American College of Real Estate Lawyers and was for many years a director of the Title Guarantee Company. He is survived by his wife, June; a son, Richard Lore of Manhattan; a daughter, Judith Lore of Sebastopol, Calif.; a brother, Eugene Lore of Glen Cove, and two grandchildren. A memorial service will be held Jan. 14 at 3 P.M. at St. Paul's Chapel at Columbia University."
42720,"William C.W. James, Lawyer, 70","William C. W. James, a former board chairman of the Salmagundi Club, the oldest professional artists' club in the United States, died Saturday in Fishguard, Wales, where he had retired in 1987 after working in New York.","William C. W. James, a former board chairman of the Salmagundi Club, the oldest professional artists' club in the United States, died Saturday in Fishguard, Wales, where he had retired in 1987 after working in New York. He was 70 years old. Born in Wales, Mr. James came to New York City with a British law degree after World War II. He earned additional degrees in accounting and economics from Columbia and New York Universities. Mr. James was board chairman of the Salmagundi Club on lower Fifth Avenue from 1977 to 1987. He was a past director of the English-speaking Union and of the St. George and St. David Societies. He was made an Officer of the British Empire by Queen Elizabeth in 1977. There are no immediate survivors."
39735,"Joachim Zahn, 88, Ex-Daimler-Benz Leader","Joachim Zahn, a former German military officer who helped lead Daimler-Benz for more than 20 years, has died, the company said on Oct. 8.","BERLIN, Oct. 16 Joachim Zahn, a former German military officer who helped lead Daimler-Benz for more than 20 years, has died, the company said on Oct. 8. He was 88. Mr. Zahn was a senior executive at Daimler-Benz from 1958 until 1980, a period when the company, based in Stuttgart, built up its business at home and abroad with luxury autos and by competing in the truck market. He became chief executive in 1971 and retired nine years later. ""The 'grand old man' of the company was courageous but never rash,"" said Jurgen Schrempp, the chief executive of DaimlerChrysler and the man who led Daimler-Benz into its 1998 merger with Chrysler. ""He is the man whose activity is indissolubly bound up with our company's success."" Mr. Zahn joined the civil service when Germany was under Nazi rule in 1940 and he served as a German officer on the front lines in Russia and Italy during World War II. He returned to the civil service after the war, advising firms, including Daimler-Benz, during national reconstruction. He joined the company in 1958 as finance director."
18366,"Jack Haskell, 79, a Singer and TV Announcer","Jack Haskell, a familiar face to television viewers for some 30 years, first as the easygoing sidekick of Dave Garroway and then as a regular stand-in on Jack Paar's and Johnny Carson's shows, died on Saturday at the Actors Fund Nursing Home in Englewood, N.J.","Jack Haskell, a familiar face to television viewers for some 30 years, first as the easygoing sidekick of Dave Garroway and then as a regular stand-in on Jack Paar's and Johnny Carson's shows, died on Saturday at the Actors Fund Nursing Home in Englewood, N.J. He was 79. Mr. Haskell put himself through college by working at radio stations in Chicago while attending Northwestern University, after which he served as a naval pilot in the Pacific during World War II. He was an early member of the ""Garroway at Large"" show when it was based in Chicago and came to New York to join Garroway on the original NBC ""Today"" show. He also worked with Jack Paar, substituting for the announcer Hugh Downs on occasion, and was a guest and replacement for Ed McMahon on ""Tonight"" when Johnny Carson was host. His television credits also included ""The Ed Sullivan Show,"" ""The Mike Douglas Show,"" ""The Bell Telephone Hour,"" ""The Garry Moore Show"" and NBC's ""Monitor."" Mr. Haskell, who was born in Akron, Ohio, and grew up in Cleveland, was also a singer. He performed with bands in the Chicago area during his college years, and after graduation he sang with Doris Day and the Les Brown Orchestra. He also performed in summer stock, singing in musicals like ""The Pajama Game,"" ""Brigadoon"" and ""Say, Darling,"" and in supper clubs like the Cotillion Room of the Pierre Hotel in New York. He appeared on Broadway in 1962 in ""Mr. President,"" an Irving Berlin musical that starred Nanette Fabray. He is survived by his wife, Helen, and a son, Thomas, both of Darien, Conn., and a granddaughter."
56251,"Alan Levy, 72, Author and Editor of Prague Post","Alan Levy, an American journalist, author and editor in chief of The Prague Post, died in a Prague hospital on Friday.","Alan Levy, an American journalist, author and editor in chief of The Prague Post, died in a Prague hospital on Friday. He was 72. The cause was cancer, the paper, an English-language weekly, reported. Mr. Levy was co-founder of The Post in 1991 and had been editor in chief and a weekly columnist since then. A native New Yorker, he worked as a reporter and freelance writer in this country until 1967, when he received an assignment to Prague. He was on the scene in 1968 when the Prague Spring uprising led to the invasion by the Soviet-led Warsaw Pact forces. The restored Communist authorities in Prague declared him persona non grata in 1971 and ordered him and his family out of the country. Banished to Vienna, he lived there for 20 years, writing for The International Herald Tribune, Cosmopolitan and other publications. Returning to Prague in 1990, he was asked to help start The Post, which first appeared in 1991 and became a staple for English-speaking visitors. His weekly column, ''Prague Profile,'' appeared 549 times and was among the paper's most popular features. Mr. Levy wrote about 20 books and contributed to others. He wrote biographies of Jan Peerce, the tenor (''The Bluebird of Happiness,'' 1976), and Sophia Loren, the actress (1979). Four of his more recent works are in print: ''Ezra Pound: The Voice of Silence'' (1983), ''W. H. Auden: In the Autumn of the Age of Anxiety'' (1983) and ''Vladimir Nabokov: The Velvet Butterfly'' (1984) (all published by Permanent Press) and ''The Wiesenthal File'' (Constable, London; 1993). A 1952 graduate of Brown University, Mr. Levy received a master's degree in journalism from Columbia in 1953. He reported for The Louisville Courier-Journal until 1960. He also contributed articles to national magazines and reviewed books for The New York Post and The Los Angeles Times. Mr. Levy is survived by his wife of 47 years, Valerie Vladaver Levy; two daughters, Monika Levy of Les Mureaux, France, and Erica Levy of Manhattan; and two granddaughters."
23876,"Vladimir Voevodsky, Dropout Turned Revolutionary Mathematician, Dies at 51","Vladimir Voevodsky, formerly a gifted but restless student who flunked out of college out of boredom before emerging as one of the most brilliant and revolutionary mathematicians of his generation, died on Sept. 30 at his home in Princeton, N.J.","Vladimir Voevodsky, formerly a gifted but restless student who flunked out of college out of boredom before emerging as one of the most brilliant and revolutionary mathematicians of his generation, died on Sept. 30 at his home in Princeton, N.J. He was 51. Nadia Shalaby, his former wife, said he was found dead in his home by friends, whom she had called when she had not heard from him. They then called the police. He had been ill and had apparently collapsed, she said, but the exact cause of death had not been determined. Dr. Voevodsky was renowned for founding entirely new fields of mathematics and creating groundbreaking new tools for computers to confirm the accuracy of proofs. In 2002, he was awarded the Fields Medal, which recognizes brilliance and promise in mathematicians under 40. He was ''one of the giants of our time,'' Thomas Hales, a mathematician at the University of Pittsburgh, said in an interview. Dr. Voevodsky, he said, transformed every field he touched. In his work using computers, for example, he upended mathematical thinking to such a degree that he changed the meaning of the equals sign. ''If you want to ask how profound his work is, that's how profound it is,'' Dr. Hales said. ''It changes the very meaning of what the equals sign means in mathematics.'' He added: ''His ideas gave a new way for all mathematicians to do what they do, a new foundation. The foundations of math are like a constitutional document that spells out the governing rules all mathematicians agree to play by. He has given us a new constitution.'' Vladimir Voevodsky was born in Moscow on June 4, 1966. His father, Alexander, directed a laboratory in experimental physics at the Russian Academy of Sciences; his mother, Tatyana Voevodskaya, was a chemistry professor at Moscow University. Vladimir was kicked out of high school three times, once for disagreeing with his teacher's assertion that Dostoyevsky, who died in 1881, was pro-Communist. He was also kicked out of Moscow University after failing academically, having stopped attending classes that he considered a waste of time. He continued to study mathematics independently, however, and with the mathematician Mikhail Kapranov he published several papers so impressive that he was invited to enroll at Harvard as a graduate student, despite never having applied for admission there and holding no formal undergraduate degree. Once enrolled he again failed to attend lectures -- but his body of research was so astonishing, colleagues said, that no one cared. He graduated in 1992 and remained at Harvard to do a fellowship. After spending several years as a member of the Institute for Advanced Study in Princeton, he became a professor there in 2002 and remained there for the rest of his career. Dr. Voevodsky was awarded the Fields Medal for his discovery of an elusive mathematical object whose existence had been predicted decades earlier. The object provides a sort of mathematical wormhole that allows powerful theoretical tools in one field of mathematics to be pulled through and used in another. He then used those tools to crack a three-decade-old puzzle, giving birth to an entirely new area of mathematics called motivic homotopy theory. Soon afterward, however, he abandoned that branch of mathematics for what was perhaps a more quixotic quest, to find the answer to a fundamental question: How do mathematicians know that something they prove is actually true? This question became urgent for him as mathematicians were discovering -- sometimes decades after publication -- that proof after proof, including one of his own, had critical flaws. Mathematical arguments had gotten so complicated, he realized, that other mathematicians rarely checked them in detail. And his stellar reputation only made the problem worse: Everyone assumed that his proofs must be right. Dr. Voevodsky realized that human brains could not keep up with the ever-increasing complexity of mathematics. Computers were the only solution. So he embarked on an enormous project to create proof-checking software so powerful and convenient that mathematicians could someday use it as part of their ordinary work and create a library of rock-solid mathematical knowledge that anyone in the world could access. Computer scientists had worked on the problem for decades, but it was territory only a few mathematicians had ever ventured into. ''Among mathematicians, computer proof verification was almost a forbidden subject,'' Dr. Voevodsky wrote. The problem was that these systems were extraordinarily cumbersome. Checking a single theorem could require a decade of work, because the computer essentially had to be taught all of the mathematics a proof was built on, in agonizing, inhuman detail. Ordinary mathematicians intent on expanding the borders of the field could not possibly devote that kind of effort to checking their proofs. Somehow, computers and humans needed to be taught to think alike. Dr. Voevodsky developed a stunningly bold plan for how to do so: He reformulated mathematics from its very foundation, giving it a new ''constitution,'' as Dr. Hales put it. Mathematics so reformulated would be far friendlier to computers and allow mathematicians to talk to computers in a language that was much closer to how mathematicians ordinarily think. Today, Dr. Voevodsky declared in 2014, ''computer verification of proofs, and of mathematical reasoning in general, looks completely practical.'' Further, Dr. Voevodsky integrated the computer into the process of doing his own research, describing it as a bit like a video game. ''You tell the computer, 'Try this,' and it tries it, and it gives you back the result of its actions,'' he said in an interview with Scientific American in 2013. ''Sometimes it's unexpected what comes out of it. It's fun.'' Dr. Voevodsky was at the center of an informal but enormous effort to fulfill his vision, having inspired dozens of researchers to join it. ''He's been our leader, even though he lets everybody do whatever they want,'' said Robert Harper of Carnegie Mellon University in Pittsburgh. ''He's this inspirational and spiritual leader by example.'' Dr. Voevodsky was especially attentive to young mathematicians. ''By being accommodating, encouraging, listening to people, he generated enormous interest,'' Dr. Harper said in a telephone interview. He also nurtured deep interests in many other fields, including biology, politics and nature photography. Besides Dr. Shalaby, he is survived by their two daughters, Diana Yasmine Voevodsky and Natalia Dalia Shalaby. Chris Kapulkin, another colleague, at the University of Western Ontario, said of Dr. Voevodsky in an interview, ''His contributions are so fundamental that it's impossible to imagine how things were thought of before him.''"
11047,"Mikhail Tal, a Chess Grandmaster Known for His Daring, Dies at 55","Mikhail Tal, a Latvian grandmaster who held the world chess championship in 1960-61 and was one of the game's most popular and exciting players, died in Moscow yesterday after a long illness, the Russian news agency Itar-Tass reported.","Mikhail Tal, a Latvian grandmaster who held the world chess championship in 1960-61 and was one of the game's most popular and exciting players, died in Moscow yesterday after a long illness, the Russian news agency Itar-Tass reported. He was 55 years old. Since the breakup of the Soviet Union, Mr. Tal had hoped to represent Latvia in this month's world chess Olympiad in Manila, but was unable to make the trip because of illness. No cause of death was given, but he had suffered from liver and kidney ailments for many years. Itar-Tass said he died after being taken to a hospital to undergo surgery for a severe kidney illness. Known in chess circles as a swashbuckling attacker who reveled in daring sacrifices and all-but-unfathomable complications over the board, Mr. Tal won the world championship in 1960 at the age of 23 -- becoming the youngest person to hold the title in this century -- by defeating Mikhail Botvinnik, who had been the champion since 1948. Although Mr. Tal lost the championship in a return match with Mr. Botvinnik a year later and never became a title challenger again, he continued to play at world-class levels of competition and steadily won tournament and brilliancy prizes in an illustrious chess career. While his slashing style earned him the sobriquet ""Tal the Terrible,"" friends called him Misha, and he was known in the chess fraternity as one of the game's most popular and amiable figures: a gentle, witty man who seemed totally immersed in chess and displayed none of the egotism that is common among top-level contenders. Because of his nearly lifelong struggle with liver and kidney ailments, friends recalled last night, it was not unusual for Mr. Tal to be hospitalized during tournaments. But he was so keen to continue that he often returned to the action and occasionally played tournament or match games at his hospital bed, as he did once in the early 1960's with Bobby Fischer, the American who would later become world champion. Mikhail Tal was born on Nov. 9, 1936, and was taught to play chess at the age of 6 by his father, a doctor in the Latvian village of Yurla, near Perm. Though he had an astonishing memory and was so eager for knowledge that he was placed in the fourth grade in his first year of school, the youngster showed little interest or talent for chess at first, preferring books and more active pastimes. But playing with a cousin a few years later sparked a new and absorbing interest in the game, and the boy joined the chess club of the Palace of Young Pioneers in Riga, the Latvian capital. He began playing in tournaments and steadily improved under an able tutor, Aleksandr Koblents. At the age of 16, Mr. Tal's play earned him the rank of national master and three years later, in 1957, the year he graduated from Riga University with degrees in history and philosophy, he became a grandmaster, joining the select ranks of the world's best players. He soon was beating those players regularly and, in 1960, crushed Mr. Botvinnik for the world championship by a score of 12 1/2 to 8 1/2, astounding the chess world. Mr. Botvinnik had held the championship for 12 years in one of the longest reigns in the game's history, and the intense young Latvian challenger was virtually unknown outside chess circles. Mr. Tal swept the champion away with his characteristic flare for the dramatic -- a series of sudden, entirely risky moves that turned the games into inextricably complex positions. Months of analysis later proved many of these moves to be unsound, but his opponent was unable to solve them over the board. In the return match in 1961, experts said, Mr. Botvinnik managed to avoid Mr. Tal's diabolical complications by steering the play into end games that gave him an advantage. In succeeding decades, Mr. Tal continued to play at exceptionally high grandmaster levels, despite his frail health. At the board, he often stared fixedly at opponents, a habit that disconcerted many and even led some to accuse him of trying to hypnotize them. But, experts said, it was his capacity to envision combinations and deeply analyze complex variations -- not hypnosis -- that made him formidable over the board. ""He had an insatiable appetite for the game,"" Robert Byrne, an American grandmaster who is The New York Times chess columnist, said of Mr. Tal last night. ""It sounds trite, but few love the game as much as he did. You could just see it. Some players consider it labor. This man loved chess."""
27419,"John R. Bond; Magazine Publisher, 77","John R. Bond, publisher of Road & Track magazine from 1949 to 1972, died Friday at his home here.","ESCONDIDO, Calif., July 23 John R. Bond, publisher of Road & Track magazine from 1949 to 1972, died Friday at his home here. He was 77 years old. He died of emphysema, family members said. Mr. Bond bought Road & Track, an automobile magazine, with his second wife, Elaine, said his son, John Jr. As publisher, Mr. Bond instituted staples of automotive journalism like the technical road test. In 1954 he wrote ''Sports Cars in Action.'' He was trained as an automotive engineer and once designed motorcycles for Harley Davidson, his son said. In addition to his son, Mr. Bond is survived by his wife, Mercedes; a daughter, Marilee Nudo; a sister, Virginia Bundy, and a brother, William Bond."
14984,Isaac Bashevis Singer's Funeral Tempers Grief With Remembrance,"His goblins, devils and witches may have been lurking somewhere around the funeral, but since their opinions of him could not be distinguished with any certainty, Isaac Bashevis Singer was remembered by relatives and companions yesterday for an impish wit and penetrating insight into human nature that enriched both his stories and those who knew him.","His goblins, devils and witches may have been lurking somewhere around the funeral, but since their opinions of him could not be distinguished with any certainty, Isaac Bashevis Singer was remembered by relatives and companions yesterday for an impish wit and penetrating insight into human nature that enriched both his stories and those who knew him. Still, when the rabbi's eulogy was repeatedly interrupted by growling noises from the amplifier system, more than a few mourners may have wondered whether the spirits he sometimes depicted with such zest and terror were having their revenge. ""Those are demons, by the way,"" Rabbi William Berkowitz finally said of the noises, to chuckles from mourners who sensed that it was the kind of confusion in which Mr. Singer would have delighted. Mr. Singer, who won the 1978 Nobel Prize in Literature for his sometimes mystical depiction of Jewish life in Poland and the bitter absurdities of immigrant life here, died on Wednesday in Florida at the age of 87. Lived a Full Life At Riverside Memorial Chapel at 76th Street and Amsterdam Avenue, his body lay inside a pine coffin flanked by sprays of roses and pink lilies and two menorahs. The presence of more than 300 people, from the worlds of Yiddish letters and theater -- but also struggling writers whom he had advised and neighborhood residents whom he had befriended -- was testimony to the rather modest life a man of Mr. Singer's stature managed to lead. Though there was a plaintive sense of loss and expressions of sadness for Alma, his wife of 50 years, the funeral was not an occasion for deep outpourings of grief. Sorrow was tempered by a feeling that, as Rabbi Berkowitz and Mr. Singer's son, Israel Zamir, said, Mr. Singer had lived a full life that made the world a far richer place for his having been in it. Rabbi Berkowitz remembered that Mr. Singer was once asked why he thought his story collection, ""Gimpel the Fool,"" was so popular. Mr. Singer replied that he guessed it was because people thought the book was about the famous department store, Gimbel's, which has since closed. ""I think I will name my next collection, 'Macy's the Idiot,' "" Mr. Singer added. 'The Sense of Wonder' ""Isaac was a genius, gifted beyond description,"" said Rabbi Berkowitz, explaining later that ""he never lost the sense of wonder and terror that a child feels."" Rabbi Berkowitz also remembered that Mr. Singer asked him to accompany him to Stockholm for the Nobel Prize ceremony. ""Since I write about demons and goblins,"" Mr. Singer explained to Swedish reporters, ""by having a rabbi here I wasn't taking any chances."" There was more than just humor, Rabbi Berkowitz said, there was a kind of wisdom to Mr. Singer's ironic perspective on life. Mr. Zamir, Mr. Singer's son by his first wife, Rachel, flew in from Israel, where he is deputy editor of the newspaper, Al Hamishmar. In a private conversation before the funeral, Mr. Zamir told how his parents had separated in Poland when he was 5, with Mr. Singer going to the United States in 1935 and his mother taking him to British-controlled Palestine. Father and son did not see each other for 20 years, until Mr. Zamir traveled to America. But they grew closer, Mr. Zamir said, through Mr. Zamir's Hebrew translations of his father's short stories. ""This intellectual attachment closed a gap of 20 years,"" said Mr. Zamir. Clustering before and after the funeral, mourners remembered a simplicity that cut through any pretension. Irene Lieblich, illustrator of his children's book, ""The Power of Light,"" remembered visiting him in Florida last Hanukkah, when he was greatly affected by a series of strokes. He did not recognize her, and could not respond to her requests that he autograph their book. Then, in Yiddish, she reminded him that she came from a town near his maternal grandmother's home of Bilgoraj. ""His eyes got blue again and alive,"" she recalled and Mr. Singer spoke: ""If you come from Bilgoraj, then you must know, 'Raisins and Almonds.' "" She sang the Yiddish lullaby for him and he called his wife to get him a pen. If there was not more display of grief, perhaps it was because, as Rabbi Berkowitz said in his eulogy, Mr. Singer had convinced those who knew him of his argument that ""the human spirit does not end with physical death,"" that ""every soul who ever lived is here in one way or the other."""
47236,ANNA ROSENBERG HOFFMAN DEAD; CONSULTANT AND 50'S DEFENSE AIDE,"Anna Rosenberg Hoffman, one of the most influential women in the country's public affairs for a quarter of a century and an assistant secretary of defense from 1950 to 1953, died of pneumonia yesterday in her Manhattan apartment.","Anna Rosenberg Hoffman, one of the most influential women in the country's public affairs for a quarter of a century and an assistant secretary of defense from 1950 to 1953, died of pneumonia yesterday in her Manhattan apartment. She had been suffering from cancer for more than a year. She was was 81 years old and also had a home in Katonah, N.Y. Mrs. Hoffman, a public relations executive for many years, specialized in manpower and personnel while in the Pentagon. She was then the highest-ranking woman ever to serve in the nation's military establishment. ''She knows more about labor relations and human relations,'' Mayor Fiorello H. La Guardia once said, ''than any man in the country.'' Best known as Anna M. Rosenberg, she began her career in 1924 as a consultant in personnel and labor matters and became active in the Democratic Party. She was consulted by Franklin D. Roosevelt when he was Governor of New York. Soon after he became President, she was appointed to the National Recovery Administration, where she served until 1939, part of the time as New York regional director. Visited Europe for Presidents In 1944 and 1945, she visited Europe as the personal representative of Roosevelt and President Harry S. Truman to report on military personnel matters. Mrs. Hoffman was a partner in Anna M. Rosenberg Associates, a New York-based public relations and marketing consulting concern she founded in 1945. She came to her office regularly until a month ago. She took a leave of absence during her Pentagon service. The concern's clients include the American Cancer Society, the American Hospital Association, the American College of Hospital Administrators, Encyclopaedia Britannica Inc. and Merriam-Webster Inc. Mrs. Hoffman occasionally antagonized people, but she had great charm and made friends of businessmen, union executives, political figures and high-ranking military officers as well as presidents. Respected as a Mediator She was widely respected as a source of ideas and as an enterprising mediator. A spokesman for her company, Owen Blicksilver, said yesterday that it was she who obtained for Nelson A. Rockefeller his first Federal post, as coordinator in the State Department's Office of Inter-American Affairs, in 1940. Born Anna Marie Lederer, she married Julius Rosenberg, a businessman, in 1919. She was divorced in 1962, and later that year married Paul G. Hoffman, a Republican who had been the first administrator of the Marshall Plan after World War II. He went on to head the United Nations Development Program. He died in 1974. Mrs. Hoffman was born in Budapest, and echoes of that city lingered in her speech all her life. The daughter of Albert Lederer and the former Charlotte Bacskai, she came to the United States with her family in 1912. She volunteered to serve as a student nurse during World War I, sold Liberty Bonds and was naturalized in 1919. As a teen-ager, she attended Wadleigh High School at Seventh Avenue and 114th Street in Manhattan. A schoolmate, writing about her years later, described her as ''an ignited Roman candle darting into space.'' 'Eloquence Brought Down House' The newspaper of another New York high school, De Witt Clinton, reported that she appeared at a meeting of schoolchildren opposed to military drill. ''Miss Anna Lederer was the principal speaker,'' the newspaper recorded. ''In a voice vibrant with emotion and with an enthusiastic eloquence that brought down the house, Miss Lederer pledged the allegiance of Wadleigh to our cause.'' '' 'We will stick with you to the end,' she declared, 'but for God's sake don't queer things by striking.' '' Mrs. Hoffman retained a flair for dramatizing her activities in public life. In the 1930's, during a strike by some New York subway electricians, she put on hip boots and descended into a subway tunnel to look over electrical equipment, which had become an issue in the strike. Held National Posts During War In 1934, Nathan Straus Jr., then the New York regional director of the National Recovery Administration. named her his assistant, and in 1936 she succeeded him. The following year, she also became a regional director with the Social Security Board, serving until 1943. She was with the Office of Defense Health and Welfare Services in 1941 and 1942, a regional director with the War Manpower Commmission from 1942 to 1945, and a consultant to the Retraining and Reemployment Administration from 1941 to 1945. Mr. Blicksilver said that when Roosevelt sent her to Europe in 1944, it was to look into soldiers' needs after they were demobilized. She reported that education was what many soldiers were particularly interested in, Mr. Blicksilver said, and that encouraged Roosevelt to support the G.I. Bill of Rights. A decade later, when Mrs. Hoffman was selected for the Defense Department post by Truman, the appointment was challenged on the false ground of Communist affiliation. But she was confirmed and worked on plans for universal military service and training. Served on Board of Education Mrs. Hoffman later held other government assignments. In 1955, when Mayor Robert F. Wagner put her on the New York City Board of Hospitals, she had a dozen other roles in public life, ranging from a seat on Gov. W. Averell Harriman's Business Advisory Council to cochairman of the National Heart Committee. In 1959, she was made chairman of a three-member panel named to mediate between the Transit Authority and two unions. She was on the New York City Board of Education in the early 1960's, and over the years served on a score of other city and state bodies. She was also long active in various educational, cultural and philanthropic organizations, including the Albert and Mary Lasker Foundation and the John Hay Whitney Foundation. Mrs. Rosenberg received honorary doctorates from Tufts and Columbia Universities. Truman awarded her the Medal for Merit, and President Dwight D. Eisenhower awarded her the Medal of Freedom. Mrs. Hoffman is survived by a son, Thomas J. Rosenberg; a sister, Clare Lederer von Arnold, both of New York, and one grandchild. No funeral is planned but a memorial service will be held at a date to be announced."
13640,"Lionel Hebert, 72, Pro Golfer, Winner of P.G.A. Championship","Lionel Hebert, who joined with Jay Hebert to form one of golf's leading brother combinations, each of them winners of the P.G.A.","Lionel Hebert, who joined with Jay Hebert to form one of golf's leading brother combinations, each of them winners of the P.G.A. Championship, died on Saturday at his home in Lafayette, La. He was 72. He had congestive heart failure, diabetes and kidney problems, his wife, Clara Belle, said. From the mid-1950's to the mid-1970's, Lionel and Jay Hebert (pronounced A-bear), Louisiana natives, were leading players on the PGA Tour. Lionel won the St. Petersburg Open (1956), the Tucson Open (1958), the Cajun Classic (1960), the Memphis Open (1962) and the Citrus Open (1966) in addition to capturing the 1957 P.G.A. Championship. He also played on the Ryder Cup team in 1957. Jay won the P.G.A. Championship in 1960 -- the Heberts becoming the only brothers to capture that major tournament -- and was the captain of the 1971 Ryder Cup team. He died in 1997 at 74. Lionel won his P.G.A. Championship at the Miami Valley Golf Club in Dayton, Ohio, upsetting Dow Finsterwald, 2 and 1, in a scheduled 36-hole final, the last time the tournament used a match-play format. Entering that tournament, he was 49th on the earnings list for the year while Finsterwald was third. He had competed twice before in the P.G.A. Championship but had not gone past the fourth round. But in the semifinals, he defeated Walter Burkemo, who had beaten his older brother Jay in the previous round. He then emerged victorious over Finsterwald for his first pro victory and his biggest paycheck: $8,000. Lionel Hebert appeared in 580 events on the PGA Tour and the Senior Tour before retiring in 1986, but he never went to the British Open because, as he once recalled, the trip ""was so pricey"" and ""the money wasn't there."" A native of Lafayette, he was a barefoot caddie at age 8. He turned pro in 1950, but it was not until the fall of 1956 that he quit his job as a club pro, in Erie, Pa., to become a touring professional. To improve his technique, he studied photos of the swings of golf's greatest players. Golf was not Hebert's only forte. He had studied music at Louisiana State University and was a fine trumpet player, carrying horns in his luggage while on tour, gifts from his friends Harry James and Tommy and Jimmy Dorsey. ""I play it whenever I feel down,"" he said after winning the P.G.A. Championship. He was certainly upbeat the following year, when he won at Tucson. Next to capturing the P.G.A. Championship, it was his biggest thrill because he proved to himself that his victory in the major tournament was no fluke. Hebert was the national vice president of the Professional Golfers Association twice, the chairman of its tournament committee in 1962-63 and 1972-73 and a member of the rules committee. In addition to his wife, he is survived by two daughters, Jackie Barnhill, of Lafayette, and Mitzi White, of Gretna, La.; a son, Glenn, of Gallatin, Tenn.; nine grandchildren; and a great-grandchild. The Hebert golf tradition is carried on by Jay's son, John-Paul, who plays on the Hooters satellite tour. ""I give him a little tip now and then, just give him a little boost, a little confidence,"" Lionel said last summer."
