id,title,firstSentence,fullBody
46942,"John Calamari, 73, Author of Law Texts","John D. Calamari, an expert on contract law who was co-author of a primary textbook on the subject, died on Nov. 24 in New Rochelle (N.Y.) Hospital.","John D. Calamari, an expert on contract law who was co-author of a primary textbook on the subject, died on Nov. 24 in New Rochelle (N.Y.) Hospital. He was 73 and lived in Pelham Manor. The cause of death was pneumonia, said his son, Paul, of Ossining. As a professor of law at Fordham University, Mr. Calamari wrote, with Joseph Petrillo, ""Law of Contracts"" (West Publishing Company, 1970.) The textbook, in its third printing, is one of the first books law students encounter when they begin studying the nature of agreements. He also was a co-author, with Professor Petrillo and Helen Bender, of ""Contracts Cases and Problems"" (West Publishing Company, 1978). In addition, he wrote a casebook on mortgages. Born in Brooklyn in 1921, he received an undergraduate degree from Fordham College in 1942 and law degrees from Fordham Law School in 1947 and New York University in 1950. He joined Fordham's law faculty in 1952 and retired in 1991. He is also survived by his wife of 39 years, Louise, and a daughter, Cynthia, both of Pelham Manor; a brother, Joseph A. of Garden City, L.I., and two grandchildren."
10571,"Jack Lucas, 80; Earned Medal of Honor at 17",", Miss.","JACKSON, Miss. Jack Lucas, who at 14 lied his way into the military to serve in World War II and became the youngest marine ever to receive the Medal of Honor, died Thursday in Hattiesburg, Miss., where he made his home. He was 80. Mr. Lucas had been hospitalized with leukemia and died after asking doctors to remove a dialysis machine, said his wife, Ruby. Jacklyn Lucas, known as Jack, was just six days past his 17th birthday when, in February 1945, his heroism at Iwo Jima earned him the medal. He used his body to shield three members of his squad from two grenades and was nearly killed when one exploded. ''A couple of grenades rolled into the trench,'' Mr. Lucas said in an interview with The Associated Press shortly before he received the medal from President Harry S. Truman in October 1945. ''I hollered to my pals to get out and did a Superman dive at the grenades.'' But ''I wasn't a Superman after I got hit,'' he added, recalling the scream he let out ''when that thing went off.'' Mr. Lucas was left with more than 250 pieces of shrapnel in his body and had 26 operations in the following months. He was discharged as a private first class. The youngest member of the military to receive the Medal of Honor in any conflict other than the Civil War, he became a symbol of patriotism in the ensuing decades, meeting presidents and traveling the world to speak with frontline troops and fellow veterans. Mr. Lucas, born in Plymouth, N.C., on Feb. 14, 1928, was a 13-year-old cadet captain in a military academy when the Japanese bombed Pearl Harbor. Big for his age and eager to serve, he forged his mother's signature on an enlistment waiver that would have allowed him to join the Marines at 17 rather than the usual 18. But in fact he was by then only 14, though the military did not learn of that until censors discovered it through a letter he had written to his 15-year-old girlfriend. ''They had him driving a truck in Hawaii because his age was discovered, and they threatened to send him home,'' said D. K. Drum, who wrote Mr. Lucas's story with him in the 2006 book ''Indestructible.'' Mr. Lucas eventually stowed away aboard a Navy ship headed for combat in the Pacific. He turned himself in aboard ship to avoid being listed as a deserter, and volunteered to fight. The officers aboard ''did not know his age,'' Ms. Drum said. ''He didn't give it up, and they didn't ask.'' After the war, Mr. Lucas earned a business degree from High Point University in North Carolina and raised, processed and sold beef in the Washington area. In the 1960s, he rejoined the military, becoming an Army paratrooper to conquer his fear of heights, Ms. Drum said. On a training jump, both of his parachutes failed, she said, and Mr. Lucas later said his stocky build and a last-second roll as he hit the ground had saved his life. In addition to his wife, Mr. Lucas is survived by four sons, a daughter, seven grandchildren and six great-grandchildren."
26392,"William A. Koshland, 90, Former Knopf President, Dies","William A. Koshland, chairman emeritus and former president of the publisher Alfred A. Knopf, died on Wednesday at Mount Sinai Medical Center in Manhattan.","William A. Koshland, chairman emeritus and former president of the publisher Alfred A. Knopf, died on Wednesday at Mount Sinai Medical Center in Manhattan. He was 90 and lived in Manhattan. The cause was cancer, said William T. Loverd, a senior vice president at Knopf, an autonomous division of Random House since 1960. Mr. Koshland, born in Boston and a 1928 graduate of Harvard College, began his career at Knopf in 1934. He soon established a close relationship with Alfred A. and Blanche W. Knopf, who founded the house in 1915 in Manhattan and turned its imprint into a seal of quality. Modesty was not Mr. Knopf's strong suit, which seemed fine with Mr. Koshland as he worked behind the scenes to extend and strengthen the firm's relations with authors, booksellers and publishers at home and abroad. He became a regular at the Frankfurt Book Fair well before many other American publishers marked it as a must on their calendars. He kept in touch with Knopf's foreign writers, including Thomas Mann, Brendan Behan and Elizabeth Bowen. Among the American authors he dealt with were Willa Cather, Ira Gershwin, John Hersey and Robert Nathan. Mr. Koshland achieved a major hit when he added ""Mastering the Art of French Cooking"" by Julia Child, Louisette Bertholle and Simone Beck to the fabled Knopf list in 1961. That first volume kindled a revolution in American kitchens as well as a lasting relationship with Julia Child and one of publishing's longest-running and most lucrative success stories. He was named president of Knopf in 1966 and succeeded Mr. Knopf as chairman in 1973. Mrs. Knopf died in 1966 and Mr. Knopf in 1984, having kept in touch with the editors about the editorial content and commercial fortunes of the Knopf list. Mr. Loverd, Knopf's publicity director, said that after Mr. Koshland's retirement 20 years ago he maintained contacts with foreign houses and some of the authors he had worked with, and advised on matters like royalties. ""But,"" he added, ""the greatest value of all was that he was the corporate memory of the house."" Sonny Mehta, president and editor in chief of Knopf, said yesterday that Mr. Koshland ""epitomized the postwar international publishing community: an urbane, close-knit network that dealt with serious writing, irrespective of where it originated, in a time when publishers did not travel with the frequency they do now."" William Abraham Koshland served as a naval air officer in Asia and the Pacific in World War II, winning the Distinguished Flying Cross, among other decorations. He was a benefactor of Phillips Exeter Academy, Harvard University and U.J.A.-Federation of Jewish Philanthropies. There are no immediate survivors."
6995,"Harry Starr, 71, Dies; A Trucking Executive","Harry A. Starr, an executive in New York's garment trucking industry, died on Aug. 17 at his home in Montclair, N.J.","Harry A. Starr, an executive in New York's garment trucking industry, died on Aug. 17 at his home in Montclair, N.J. He was 71 years old. Mr. Starr died of a heart attack, a spokesman for the family said. Mr. Starr founded Coro Trucking in 1947, which later became Trucking Services Inc., now based in Jersey City. He was also president of H.H.I.S. Trucking Service, also in Jersey City. He served as a representative of the trucking industry on Mayor John V. Lindsay's commission to improve the business climate in New York in the early 1970's. Mr. Starr was born in Brooklyn, attended City College and graduated from Rutgers University in Newark in 1939. After World War II, during which he served as an Army captain, he received a master's degree in business administration from New York University. He is survived by his wife, the former Carol Schustrin; five sons, Michael, Richard, David and Gregory, all of Manhattan, and Philip, of Baton Rouge, La.; two sisters, Ethel Westreich of Maplewood, N.J., and Lee Wortzel of Westfield, N.J., and two grandchildren."
30831,"Walter F. Thomas, 77, Retired Bank Executive","Walter F. Thomas, a retired vice chairman of the Manufacturers Hanover Corporation, died of cardiac arrest Nov. 7 in a nursing home in Boca Raton, Fla.","Walter F. Thomas, a retired vice chairman of the Manufacturers Hanover Corporation, died of cardiac arrest Nov. 7 in a nursing home in Boca Raton, Fla. He was 77 years old and lived in Boca Raton. Mr. Thomas, who worked in the banking industry for more than four decades, retired as vice chairman of the Manufacturers Hanover in 1974 and as a director in 1976. A native of Plainfield, N.J., he graduated from Princeton University in 1931 and began his banking career that year, joining what was then the Central Hanover Bank and Trust Company. In World War II he served in the Navy. Afterward, he rejoined the bank, where he became a vice president in 1948 and senior vice president in 1957. With the merger of the Hanover Bank and the Manufacturers Trust in 1961, he was named head of operations of the combined banks. In 1963 he became executive vice president of the Manufacturers Hanover Trust Company and in 1970 was named vice chairman and a director. He is survived by his wife, Jeanne; two sons, Roger, of West Windsor, N.J., and Walter Jr., of Mendham, N.J.; a sister, Harriet Miller of Short Hills, N.J., and five grandchildren."
48356,"Ewart Guinier, 79, Who Headed Afro-American Studies at Harvard","Ewart Guinier, a trade unionist and political candidate who became the first chairman of Harvard University's Department of Afro-American Studies, died of Alzheimer's disease Sunday in the Veterans' Hospital in Bedford, Mass.","Ewart Guinier, a trade unionist and political candidate who became the first chairman of Harvard University's Department of Afro-American Studies, died of Alzheimer's disease Sunday in the Veterans' Hospital in Bedford, Mass. He was 79 years old and lived in Cambridge, Mass. Mr. Guinier linked his intellectual prowess with what he once called ''my fight for a democratic America.'' This commitment to social equality and justice led him into a life of many facets. Sterling Stuckey, professor of history at the University of California at Riverside, today called Mr. Guinier a source of inspiration for black intellectuals across the nation. The last phase of his working life was at Harvard. He assumed his position there, a full professorship, in 1969, after the university, in response to the demands of black students, established the Department of Afro-American Studies. After his retirement in 1980, he became professor emeritus. Born in Panama of Jamaican parents, Mr. Guinier attended high school in Boston. In 1929 he entered Harvard College as a freshman; he was the only black student in the college. Because of his color, Mr. Guinier said, he was barred from the dormitories, was denied financial aid because he had failed to send his picture with his application, and was spoken to inside and outside of class by only one person. After two years he dropped out. He completed studies for a bachelor's degree at the City College of New York and received a master's degree from Columbia University and a law degree from New York University. In politics, Mr. Guinier, who lived in New York City before he returned to Cambridge, was the first black to receive a party's nomination for the Manhattan Borough presidency. As the American Labor Party's candidate for the office in 1949, he received 96,890 votes, or 16 percent of the total cast. Directed Program at Columbia As a trade unionist in the 1940's Mr. Guinier became the international secretary for the United Public Workers of America. Before returning to Harvard, he was associate director of the Urban Center at Columbia University, which was established in 1968 to help Columbia contribute to programs and organizations in Harlem and Morningside Heights. Mr. Guinier served in the Pacific theater with the Army in World War II. He is survived by his wife, Genii Guinier of Cambridge; four daughters, Chlotilde Stenson, Sary Guinier and Marie Guinier, all of New York, and Lani Guinier of Philadelphia; four sisters, Marjorie Clarke and Joyce deJorna of Brooklyn, Blondell Burgess of Queens, and Muriel Twinn of Toronto; a brother, Roy French of Brooklyn, and three grandchildren."
24015,"Prince Gideon Israel, Musician, 43","Prince Gideon Israel, who went by the name Carter Cornelius as leader of the pop group Cornelius Brothers and Sister Rose in the 1970's, died at home Thursday.","DANIA, Fla., Nov. 9 Prince Gideon Israel, who went by the name Carter Cornelius as leader of the pop group Cornelius Brothers and Sister Rose in the 1970's, died at home Thursday. He was 43 years old. He died after a heart attack, his family said. The Cornelius Brothers and Sister Rose had a hit song in 1971 with ""Treat Her Like a Lady"" and another a year later, ""Too Late to Turn Back Now."" Mr. Gideon wrote and produced songs for the group, which was made up of himself, his brother Eddie and sister Rose. In 1976, Mr. Gideon went into seclusion with Yahweh Ben Yahweh, founder of a religious sect in Miami, whose followers adopt the name Israel. Mr. Gideon built a recording studio where he wrote, recorded and mixed the sect's music and videos, and he was working on a comeback song, said his sister, Billie Vain, of Dania."
21825,Herbert von Karajan Is Dead; Musical Perfectionist Was 81,"Herbert von Karajan, probably the world's best-known conductor and one of the most powerful figures in classical music, died yesterday at his home in Anif, in the Austrian Alps.","Herbert von Karajan, probably the world's best-known conductor and one of the most powerful figures in classical music, died yesterday at his home in Anif, in the Austrian Alps. An aide reported that he suffered a heart attack in the early afternoon, and died before a rescue helicopter could fly him to a hospital. He was 81 years old. An official of the nearby Salzburg Festival, Rene Galle, said Mr. Karajan had been working eight hours a day rehearsing for a production of Verdi's ''Ballo in Maschera.'' He had shown no signs of ill health, other than the aftereffects of his many illnesses in recent years, which included a stroke, three back operations and severe circulatory difficulties. Tributes to the legendary maestro came from many quarters. ''With him, the music world has lost one of its greats,'' said the Austrian Chancellor, Franz Vranitzky. A 'Magic Carpet' for Singers The American soprano Jessye Norman, in Paris for the bicentennial of the French Revolution, said: ''Herbert von Karajan always rolled out a magic carpet for us, the singers. With him, our musical work took on another dimension.'' Hans Landesmann, a Salzburg Festival board member, said the festival would open as scheduled on July 27, but with a tribute to Mr. Karajan, who had been its dominant spirit for 25 years. Mr. Karajan's life was hardly untouched by controversy. His membership in the Nazi party from 1933, his lack of overt repentance for his thriving career during the Nazi years and his imperious personality made him many enemies. Turmoil in Berlin While he was always deeply respected as a conductor, some critics found his music-making increasingly slick and overrefined in his last decades. And his final years were clouded by a series of bitter battles with the Berlin Philharmonic, the West Berlin ensemble whose ''conductor for life'' he became in 1955. He abruptly resigned his Berlin post in April of this year, citing ill health. Still, no one would deny his position in the topmost ranks of 20th-century conductors. Inspired to conduct at the age of 20 when he heard Arturo Toscanini in Vienna, and Wilhelm Furtwangler's great rival from the early 1940's until the older maestro's death in 1954, Mr. Karajan once said that he had attempted to combine ''Toscanini's precision with Furtwangler's fantasy.'' Mr. Karajan could not properly be considered simply the last of a long line of soulful Germanic conductors stretching from Richard Wagner through Hans von Bulow, Gustav Mahler, Arthur Nikisch, Karl Muck, Furtwangler and Hans Knappertsbusch. He had a particular gift for Wagner and above all for Bruckner, whose music he conducted with sovereign command and elevated feeling. His final visit to New York, three concerts with the Vienna Philharmonic at Carnegie Hall in February, included Bruckner's Eighth Symphony, which earned him a deeply deserved ovation. Friend of Brisk Tempos But Mr. Karajan also breathed a contemporary air - not so much in that he championed contemporary music, although he played his share, but in his absorption of the modernist fashion for brisk tempos and linear, intense music-making. In that, he was truly as much the heir of Toscanini as of Furtwangler. But Mr. Karajan was always more than a mere conductor: he was a man of enormous energy and careerist determination, and he managed at his peak, in the late 1950's and early 60's, to tower over European musical life as no one had done before or is likely to do again. His nickname at the time was ''the general music director of Europe,'' leading the Berlin Philharmonic, La Scala in Milan, London's Philharmonia Orchestra, the Vienna State Opera and the Salzburg Festival. He resigned the Vienna post in 1964, but founded the Salzburg Easter Festival in 1967 and served as artistic adviser to the Orchestre de Paris in 1969-70. ''The Karajan industry bears about the same relation to postwar European music that Krupp bore to prewar European steel production,'' wrote Martin Mayer in The New York Times Magazine in 1967. The classic, if perhaps apocryphal, Karajan anecdote had the conductor leaping into a taxi and, when asked his destination, replying: ''No matter. I am in demand everywhere.'' No Aversion to Fame Aside from his concerts and his increasingly frequent stage direction of his opera productions, Mr. Karajan was eager to use the mass media to further the cause of music and, incidentally, himself. Although he stood only 5 feet 8 inches tall, his classically sculptured face, his shock of first iron-gray, then white hair and his dreamy, eyes-closed podium manner made him an acknowledged authority figure and a natural for films and television. He also made more than 800 recordings, more than any other conductor. Deutsche Grammophon, the West German record company that shared him with EMI, an English label, said his albums sold ''probably hundreds of millions'' of copies. Der Spiegel, the West German newsweekly, reported that the conductor earned more than $6 million annually from record sales and conducting fees. In the 1970's, Mr. Karajan perfected what seemed like a totally self-contained circuit of performances and recordings. He would record an opera, then use the recording in rehearsals at the Salzburg Easter Festival, then videotape the performances and, often, the rehearsals. Laboring over the tapes in his home editing studio, he told his American biographer, Roger Vaughan, that ''making this review of my music is like a religion for me.'' A Basic Mastery Yet for all the tales of arrogance and self-indulgence, Mr. Karajan remained a masterly conductor, with a grasp of the standard orchestral and operatic repertory from Mozart through Schoenberg that was unsurpassed among his peers. Always a champion of Mozart, Beethoven - whose symphony cycle he recorded three times -Wagner and Bruckner, he gradually extended his grasp to include Mahler and even Schoenberg. He was also a lifelong admirer of Italian opera and, contrary to his domineering image, a champion of young talent, from the American soprano Leontyne Price (who called him ''one of the kindest men I ever met'') to the Soviet pianist Yevgeny Kissin, whom he conducted in his last Berlin Philharmonic concert on New Year's Eve. When critics complained that his performances in his later years had grown overrefined, he replied that ''if the details are right, the performance will work.'' And to the very end, he drew playing of the utmost tonal beauty from his orchestras. The Berlin Philharmonic is widely regarded as the world's pre-eminent orchestra, if any one ensemble can stake that claim. And his performances at Carnegie Hall with the Vienna Philharmonic drew almost astonished enthusiasm from veteran observers for their sonic sumptuousness, even if not all the critics praised the musical results. Herbert von Karajan was born in Salzburg on April 5, 1908, the son of Ernst von Karajan, the city's chief medical officer and an avid musical amateur, and Martha Kosmac von Karajan. The young Karajan played the piano at 3 and gave his first piano recital at 8. He studied music at the Salzburg Mozarteum and at Vienna University, with a brief detour while he devoted himself to engineering. A Debut in Mozart Following his encounter with Toscanini, he studied conducting with Franz Schalk and made his debut on March 2, 1929, leading Mozart's ''Marriage of Figaro'' in the Austrian city of Ulm, where he remained as a staff conductor for five years. In 1933, Mr. Karajan joined the Nazi party, which had come to power in Germany but not yet in his native Austria. He insisted later that he had joined in 1935, had done so for strictly careerist reasons and had retained his membership only briefly. But at his post-war ''de-Nazification'' trial by the Allies, it was proven that he had in fact joined in 1933 in Vienna, and had joined again 1934 in Germany, after the party had been banned in Austria. He was also known to include the ''Horst Wessel'' song in his concerts and to perform other Nazi musical doggerel. In 1934, he was appointed general music director of the German city of Aachen, and a performance of Wagner's ''Tristan und Isolde'' at the Berlin State Opera in 1937 marked a turning point in his career. Thereafter he was active in the German capital, favored by Hermann Goring in a cultural power struggle with Joseph Goebbels, who backed Furtwangler. A Flight to Italy The fact that the conductor's second wife, Anna Maria Sauest, was a ''Mischling 2. Grades'' in Nazi terminology, meaning that she had a Jewish grandfather, had no apparent impact on Mr. Karajan's career - although his still-mysterious flight to Italy in 1944 has suggested to some that he had fallen afoul of the Nazis. After the war, Mr. Karajan was forbidden by the Allies to conduct for two years, and his first concerts in the United States in 1955 aroused picketing and protests. His international career began in conjunction with Walter Legge, the English record producer and husband of the German soprano Elisabeth Schwarzkopf. Legge had founded the Philharmonia as a recording orchestra in 1945, and Mr. Karajan became its first star conductor. Inexorably, he expanded his career to nearly every capital of the Western world. He conducted Wagner's ''Ring des Nibelungen'' at the Bayreuth Festival, in Vienna and at the Metropolitan Opera in New York, although that cycle was completed without him, following a dispute. Three-Part Contention The tripod on which his mature career rested remained West Berlin, Vienna and his native Salzburg, even though there was discord in each of those cities. He resigned the Vienna State Opera post in 1964, after a particularly distinguished tenure there, although eventually he repaired his relations with the Vienna Philharmonic, which is the State Opera orchestra in its concert-giving mode. At Salzburg, he used the Berlin Philharmonic after his break with Vienna, and founded the Easter Festival in part to create his own bailiwick when he was at odds with the Viennese cultural bureaucrats. Even in recent years, he battled with the Salzburg Festival authorities, resigning from the board and threatening a complete break if his veto power - used to reaffirm the festival's essentially conservative direction - was not observed. But his most widely publicized controversies came in West Berlin. Basically, his disputes with that orchestra derived from divergent interpretations of the term ''conductor for life.'' Mr. Karajan wished to maintain as complete control as possible, perpetuating an authoritarian conductorial tradition that has died out nearly everywhere else. The orchestra, which is self-governing, resisted Mr. Karajan's dictatorial tendencies, while recognizing his gifts, his prestige and his undiminished appeal to concertgoers and record buyers. Fight Over a Clarinetist The most notorious of his Berlin disputes began in 1982, when Mr. Karajan attempted to hire the 23-year-old Sabine Meyer as deputy first clarinetist. The orchestra resisted the inclusion of a woman in its ranks, offering musical explanations for their decision. Eventually, Miss Meyer withdrew her candidacy and Mr. Karajan - after a few flamboyant humiliations of the Philharmonic, including a last-minute replacement of the German orchestra by the Vienna Philharmonic at the 1984 Salzburg Festival - eventually capitulated. Thereafter, however, he engaged in continual squabbling with the Berlin orchestra and the West Berlin Senate over his rights and obligations. With the ascension of the left-wing Green party in the latest West Berlin elections, Mr. Karajan's position grew even more tenuous, and he resigned in April. Mr. Karajan complemented his glamorous podium image with a glamorous life style. An avid sportsman, he skied and sailed and piloted his own airplanes. Fascinated by technical innovations, he once contemplated being frozen for 15 years so that he could re-record the standard repertory in the latest video and audio technology. In his later years he had homes in Anif, St. Moritz, Switzerland, and St. Tropez, France, and he and his third wife, the former French model Eliette Mouret, made an attractive target for paparazzi. Yet the conductor also had a spiritual side, and was a 40-year student of yoga and Zen Buddhism. He believed in reincarnation, and once dreamed of being reborn as an eagle, soaring above his beloved Alps. He is survived by his wife and their two daughters, Isabelle, 29, and Arabelle, 25. Funeral arrangements were not yet known."
56271,"Anne Rogovin, 84, a Teacher Of Mentally Disabled Children","Anne Rogovin, a teacher of mentally handicapped children who wrote manuals on child rearing with admonitions like ""Turn off the TV!""","Anne Rogovin, a teacher of mentally handicapped children who wrote manuals on child rearing with admonitions like ""Turn off the TV!"" died on July 7 at her home in Buffalo. She was 84. The cause was brain cancer, her family said. Mrs. Rogovin's years as a teacher made her a believer in letting a child learn by doing, whether it led to things made or knowledge acquired. As a classroom teaching aide she devised what she called learning boards to stimulate the senses. She came up with more than 100 of them, evoking tastes and smells with foods and spices, or putting common utensils to their proper uses, or conjuring up weather with cardboard clouds. Her work led to two exhibitions -- ""Learning By Doing"" (1971) and ""Please Do Touch"" (1977) -- at a Buffalo gallery. It also prompted her first book, ""Learning by Doing: An Illustrated Handbook for Parents and Teachers of Children Who Learn Slowly"" (Mafex, 1971; Ideal Publications, 1977). She organized workshops for parent groups, and her articles began to appear in newspapers and periodicals. Her writings found a national response and went through various editions into the 1990's. They included ""Let Me Do It!"" with an introduction by Benjamin Spock (1990); ""Dear Parents: Letters to Parents of Young Children"" (Highsmith, 1995); ""1001 Activities for Children,"" with a foreword by Edward Asner (Random House, 1999); and ""Turn Off the TV And . . ."" with a foreword by Charles Kuralt. Anne Snetsky was born in Buffalo and graduated in 1940 from the State College for Teachers, now part of SUNY Buffalo, where she also received a master's degree, magna cum laude, in special education in 1963. She and her husband, Milton Rogovin, suffered professionally in the 1950's as activists of the political left who protested the trial andsentencing of Julius and Ethel Rosenberg. Mr. Rogovin, an optometrist, lost his practice and became a nationally known documentary photographer; Mrs. Rogovin, refusing to sign the mandatory loyalty declaration, was unemployable in the Buffalo school system. Instead, she taught mentally retarded children in the Buffalo region for the state's Board of Cooperative Educational Services for about 30 years, even as her writing career flourished. In addition to her husband, whose work is currently on special exhibition at the New-York Historical Society, she is survived by two daughters, Ellen R. Hart of Melrose Park, Pa., and Paula Rogovin of Teaneck, N.J.; a son, Mark, of Forest Park, Ill.; five grandchildren, and two great-grandchildren."
51652,Harland C. Forbes Is Dead at 92; Ex-Chief Executive of Con Edison,"Harland Clement Forbes, a retired chief executive of the Consolidated Edison Company of New York, died of pneumonia yesterday at Memorial Hospital in Sarasota, Fla.","Harland Clement Forbes, a retired chief executive of the Consolidated Edison Company of New York, died of pneumonia yesterday at Memorial Hospital in Sarasota, Fla. He was 92 years old and had lived in Sarasota since moving there from Manhasset, L.I., in 1965. Mr. Forbes spent 41 years with Con Edison, joining the company in 1924, when it was the New York Edison Company, as an assistant to the chief electrical engineer. In 1932, he was named systems engineer. As systems engineer and later as vice president, Mr. Forbes was chiefly responsible for the coordination of Con Edison's gas, electric and steam engineering. After World War II, he directed a $530 million expansion program in which the company created new plants and improved existing ones. He was named president in 1955 and chairman in 1957. He retired in December 1965. Two Major Power Failures Mr. Forbes remained with the utility as a consultant on two major projects with which he had been associated - a planned reservoir for powering hydro-electric generators at Storm King Mountain and the importation of huge amounts of electricity from Labrador. Both projects were later abandoned. Mr. Forbes was in charge during two major power failures in the 1960's. In 1961, a blackout left five square miles in New York City without electricity. In the other, a power failure that began in upstate New York cut power to most of the Eastern Seaboard for 13 hours in November 1965. The failure, which occurred just before Mr. Forbes retired, led to criticism of the utility for not removing itself from the regional power grid during a critical 10-minute period before the blackout hit New York City. Mr. Forbes, who was born in Colebrook, N.H., in 1898, earned a bachelor's degree from the University of New Hampshire and a master's degree from the Massachusetts Institute of Technology, where he was an electrical engineering instructor. He then joined the design and testing staff of the Western Electric Company. He is survived by his wife, Elizabeth; two sons, Howard, of Dallas, and Barton, of Cumberland Foreside, Me.; six grandchildren, and three great-grandchildren."
49076,"Edward C. Perry; Financial Adviser, 84","Edward C. Perry, a financial adviser to the Lily Tulip Company and Encyclopedia Britanica, died on Thursday at his home in Manhattan.","Edward C. Perry, a financial adviser to the Lily Tulip Company and Encyclopedia Britanica, died on Thursday at his home in Manhattan. He was 84. The cause was esophageal cancer, said his companion, Adolpho Sardina, who is the fashion designer known as Adolpho. Mr. Perry was born and raised in Newark and received his bachelor's degree from Rutgers University. In the late 1940's, he worked as a comptroller for the Lily Tulip Company, a manufacturer of disposable paper cups and other paper products. He left the company in the early 1950's and worked for several years as a comptroller and financial adviser for Encyclopedia Britanica. After leaving, he worked as a financial adviser for Baptist Affiliated Charities in Manhattan, until he retired in 1974 He is survived by Mr. Sardina and by his niece, Joy MacLennan, of Short Hills, N.J."
47864,ROMEO R. BLANCHETTE,"Bishop Romeo R. Blanchette, under whose direction the seven-county Roman Catholic Diocese of Joliet grew from 90,000 parishioners to more than 400,000, died Sunday at the age of 69.","JOLIET, Ill., Jan. 11 Bishop Romeo R. Blanchette, under whose direction the seven-county Roman Catholic Diocese of Joliet grew from 90,000 parishioners to more than 400,000, died Sunday at the age of 69. Bishop Blanchette, who suffered from atrophic lateral sclerosis, commonly called Lou Gehrig's disease, died at St. Joseph's Hospital. He resigned as bishop of Joliet in January 1979 because of his health. Father Blanchette was assigned in 1949 to establish a chancery office in Joliet. He was named an auxillary bishop in 1965 and in May 1966, he became the diocesan administrator and two months later was designated bishop. Bishop Blanchette was a native of"
59091,"Donald L. Mason, 74, Who Led F.B.I. Unit Tracking Stolen Art","Donald Louis Mason, an F.B.I.","Donald Louis Mason, an F.B.I. agent whose fascination with art inspired him to create a loosely organized unit within the bureau's major theft squad in New York that became the scourge of art thieves in the 1970's, died on Aug. 10 at his home in Haworth, N.J. He was 74. The cause was cancer, said his wife, Eleanor. Although Mr. Mason had no formal training in art, he was an enthusiastic museumgoer and, his wife said, ""was fascinated by all forms of art."" Much of his work was undercover, said Margot Dennedy, an agent who was drawn into the art-theft unit by Mr. Mason and who is now a vice president of Sotheby's, the auction house. ""I can remember a time when I went to Connecticut with him. We were posing as prospective clients to buy a stolen Arshile Gorky painting. The guy went to jail. Mason knew what he was doing."" Among Mr. Mason's achievements was recovering a Fantin-Latour painting stolen from John F. Kennedy International Airport. ""You seem O.K., but you could be an F.B.I. agent,"" said one of the thieves in trying to sell the work to Mr. Mason, who had posed as an art appraiser. On another case, again posing as an art appraiser, he went to a hotel room to inspect a stolen painting. Outside fellow agents waited for the opening of the draperies in the hotel room windows: the signal for them to rush in. Studying the painting, Mr. Mason complained to the thieves that he needed more light. Obligingly, one of them threw open the drapes, bringing on the Federal agents. In a widely publicized case in 1976 the film director Otto Preminger reported to the New York City police that a Kandinsky painting, ""Leise Deutung"" (""Soft Interpretations""), had been stolen from his New York office. Mr. Mason became involved in the case and traced the painting from New York to Philadelphia, back to New York and finally to Basel, Switzerland, where it was seized and returned to a jubilant Mr. Preminger. An advertising salesman was charged in connection with the theft. Mr. Mason, then 51, was jubilant, too. ""Today is my last day before I retire,"" he said, winding up a 25-year career in the F.B.I. ""And I can't think of a more satisfying way to go out."" Mr. Mason then became a private consultant on art security. His clients included the Philadelphia Museum of Art, the Newberry Library in Chicago and the Art Institute of Chicago. He was also a consultant for the Central Archive for Stolen Art, established by the International Foundation for Art Research, a scholarly organization focused on authentication and attribution. Mr. Mason was born in Bristol, Conn. He earned a bachelor's degree in physical education from Arnold College in Hartford in 1950 and a master's in education from New York University. In World War II he was a radio operator in the Navy. He wrote ""The Fine Art of Art Security"" (Van Nostrand Reinhold, 1979) and contributed a chapter, ""Purloining the World's Art,"" to Joseph Grau's ""Civil and Criminal Investigation Handbook"" (McGraw-Hill, 1993). In addition to his wife, he is survived by two daughters, Donna Albert of Bergenfield, N.J., and Sherill Garvey of St. Petersburg Beach, Fla. http://www.nytimes.com"
6214,"Pauline Baerwald Falk, 90, Philanthropist","Pauline Baerwald Falk, a philanthropist and a collector of Asian art who was also a former president of the Jewish Board of Family and Children's Services, died Tuesday at her home in Manhattan.","Pauline Baerwald Falk, a philanthropist and a collector of Asian art who was also a former president of the Jewish Board of Family and Children's Services, died Tuesday at her home in Manhattan. She was 90. Mrs. Falk worked with Jewish refugees and other displaced people before and during World War II. She was active in the American Jewish Joint Distribution Committee, a refugee organization, and became a founding member of the National Refugee Service (now the New York Association for New Americans), the Council for Jewish Women and the Jewish Social Service Association. She was also a founder of the New Lincoln School, a successor to the Lincoln School, in Manhattan. She graduated from Smith College in 1932 and attended Columbia University's School of Social Work. In 1935, she married Myron S. Falk Jr. Mr. Falk, who died in 1992 at 85, began amassing a vast collection of Asian art after making a trip to China in 1936. The couple lent their artwork to museums and advised art institutions. Mrs. Falk is survived by two daughters, Patricia, of Manhattan, and Nancy, of Cambridge, Mass.; a son, Michael, of Oakland, Calif.; six grandchildren; and four great-grandchildren. http://www.nytimes.com"
